Mean TemperatureC,Max TemperatureC_1_days_before,Mean TemperatureC_1_days_before,Min TemperatureC_1_days_before,Dew PointC_1_days_before,MeanDew PointC_1_days_before,Min DewpointC_1_days_before,Max Humidity_1_days_before, Mean Humidity_1_days_before, Min Humidity_1_days_before, Max Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_1_days_before, Max VisibilityKm_1_days_before, Mean VisibilityKm_1_days_before, Min VisibilitykM_1_days_before, Max Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_1_days_before,Precipitationmm_1_days_before
22,23.0,20.0,17.0,64.0,61.0,58.0,93.0,77.0,61.0,1020.0,1018.0,1017.0,16.0,16.0,8.0,23.0,8.0,0.0
14,23.0,22.0,20.0,71.0,69.0,63.0,100.0,91.0,81.0,1021.0,1019.0,1017.0,16.0,13.0,3.0,23.0,11.0,7.0
6,23.0,14.0,5.0,71.0,58.0,39.0,100.0,94.0,87.0,1024.0,1021.0,1018.0,16.0,10.0,0.0,24.0,11.0,37.0
7,7.0,6.0,4.0,42.0,39.0,38.0,100.0,91.0,82.0,1025.0,1024.0,1022.0,16.0,14.0,6.0,21.0,11.0,6.0
10,8.0,7.0,6.0,44.0,42.0,40.0,96.0,91.0,86.0,1025.0,1022.0,1019.0,16.0,13.0,3.0,14.0,6.0,1.0
12,13.0,10.0,7.0,48.0,45.0,43.0,100.0,86.0,72.0,1020.0,1018.0,1017.0,16.0,16.0,6.0,11.0,3.0,0.0
13,15.0,12.0,8.0,46.0,43.0,39.0,93.0,72.0,51.0,1020.0,1018.0,1015.0,16.0,16.0,16.0,11.0,3.0,0.0
11,20.0,13.0,6.0,48.0,40.0,31.0,100.0,65.0,29.0,1026.0,1022.0,1018.0,16.0,16.0,0.0,14.0,5.0,0.0
10,17.0,11.0,4.0,38.0,37.0,35.0,86.0,61.0,36.0,1030.0,1029.0,1026.0,16.0,16.0,16.0,13.0,2.0,0.0
11,17.0,10.0,3.0,43.0,38.0,35.0,92.0,66.0,39.0,1034.0,1031.0,1029.0,16.0,16.0,16.0,14.0,3.0,0.0
14,18.0,11.0,3.0,43.0,39.0,35.0,92.0,66.0,40.0,1033.0,1030.0,1028.0,16.0,16.0,16.0,14.0,3.0,0.0
14,21.0,14.0,7.0,51.0,46.0,42.0,93.0,71.0,49.0,1031.0,1029.0,1027.0,16.0,16.0,14.0,16.0,3.0,0.0
15,21.0,14.0,7.0,47.0,43.0,40.0,92.0,64.0,35.0,1028.0,1025.0,1021.0,16.0,16.0,6.0,11.0,2.0,0.0
17,24.0,15.0,6.0,54.0,48.0,41.0,96.0,70.0,43.0,1021.0,1017.0,1013.0,16.0,16.0,13.0,19.0,5.0,0.0
18,24.0,17.0,8.0,50.0,47.0,41.0,93.0,61.0,29.0,1018.0,1015.0,1013.0,16.0,16.0,13.0,13.0,3.0,0.0
19,26.0,18.0,11.0,62.0,58.0,46.0,100.0,78.0,56.0,1014.0,1011.0,1008.0,16.0,13.0,3.0,16.0,6.0,0.0
23,26.0,19.0,11.0,65.0,61.0,51.0,100.0,79.0,58.0,1012.0,1010.0,1008.0,16.0,10.0,0.0,23.0,10.0,0.0
16,24.0,23.0,21.0,70.0,67.0,65.0,90.0,85.0,79.0,1010.0,1007.0,1003.0,16.0,14.0,10.0,27.0,14.0,0.0
15,23.0,16.0,8.0,69.0,52.0,43.0,96.0,84.0,72.0,1009.0,1006.0,1002.0,16.0,10.0,2.0,37.0,6.0,39.0
18,24.0,15.0,6.0,46.0,41.0,35.0,89.0,57.0,25.0,1011.0,1008.0,1007.0,16.0,16.0,16.0,16.0,5.0,0.0
13,24.0,18.0,12.0,65.0,60.0,45.0,100.0,86.0,71.0,1009.0,1006.0,1004.0,16.0,16.0,13.0,14.0,6.0,0.0
12,17.0,13.0,8.0,39.0,29.0,25.0,53.0,40.0,27.0,1017.0,1013.0,1009.0,16.0,16.0,16.0,24.0,13.0,0.0
8,20.0,12.0,4.0,37.0,31.0,23.0,79.0,54.0,28.0,1025.0,1019.0,1016.0,16.0,16.0,16.0,23.0,6.0,0.0
11,14.0,8.0,1.0,35.0,31.0,27.0,76.0,55.0,33.0,1031.0,1028.0,1025.0,16.0,16.0,16.0,21.0,5.0,0.0
15,19.0,11.0,2.0,48.0,40.0,32.0,92.0,68.0,44.0,1033.0,1029.0,1027.0,16.0,16.0,16.0,21.0,6.0,0.0
18,19.0,15.0,11.0,62.0,56.0,48.0,100.0,89.0,78.0,1028.0,1020.0,1016.0,16.0,16.0,8.0,21.0,8.0,0.0
18,24.0,18.0,12.0,64.0,61.0,51.0,93.0,79.0,64.0,1016.0,1015.0,1012.0,16.0,14.0,8.0,13.0,3.0,0.0
19,26.0,18.0,9.0,66.0,57.0,46.0,93.0,69.0,45.0,1013.0,1006.0,1000.0,16.0,16.0,16.0,21.0,8.0,0.0
17,27.0,19.0,12.0,66.0,54.0,40.0,93.0,59.0,25.0,1006.0,1001.0,998.0,16.0,14.0,5.0,24.0,5.0,0.0
16,23.0,17.0,11.0,63.0,56.0,46.0,93.0,81.0,68.0,1014.0,1010.0,1007.0,16.0,14.0,6.0,16.0,2.0,0.0
23,21.0,16.0,11.0,66.0,53.0,43.0,93.0,77.0,61.0,1017.0,1014.0,1010.0,16.0,14.0,10.0,14.0,3.0,0.0
13,26.0,23.0,21.0,70.0,69.0,68.0,93.0,85.0,76.0,1010.0,1006.0,1003.0,16.0,14.0,8.0,34.0,16.0,3.0
5,23.0,13.0,2.0,69.0,47.0,33.0,93.0,89.0,84.0,1009.0,1005.0,1000.0,16.0,13.0,2.0,34.0,16.0,34.0
6,8.0,5.0,2.0,34.0,30.0,28.0,92.0,75.0,58.0,1018.0,1014.0,1008.0,16.0,16.0,16.0,34.0,13.0,34.0
9,9.0,6.0,3.0,43.0,36.0,32.0,92.0,74.0,56.0,1022.0,1019.0,1016.0,16.0,13.0,5.0,13.0,5.0,1.0
8,14.0,9.0,5.0,44.0,42.0,39.0,100.0,80.0,59.0,1026.0,1024.0,1021.0,16.0,11.0,5.0,14.0,6.0,1.0
8,12.0,8.0,4.0,40.0,39.0,37.0,93.0,78.0,63.0,1029.0,1027.0,1024.0,16.0,16.0,16.0,21.0,10.0,0.0
7,9.0,8.0,7.0,36.0,33.0,28.0,66.0,60.0,53.0,1034.0,1032.0,1029.0,16.0,16.0,16.0,24.0,13.0,0.0
11,8.0,7.0,6.0,42.0,34.0,29.0,100.0,77.0,53.0,1033.0,1030.0,1028.0,16.0,16.0,16.0,13.0,3.0,5.0
9,17.0,11.0,5.0,43.0,39.0,32.0,96.0,70.0,43.0,1028.0,1026.0,1023.0,16.0,16.0,16.0,14.0,5.0,5.0
8,14.0,9.0,3.0,33.0,31.0,30.0,79.0,58.0,36.0,1030.0,1027.0,1025.0,16.0,16.0,16.0,14.0,6.0,0.0
10,13.0,8.0,2.0,40.0,36.0,32.0,85.0,68.0,51.0,1028.0,1025.0,1023.0,16.0,16.0,16.0,14.0,5.0,0.0
16,12.0,10.0,8.0,52.0,47.0,41.0,100.0,86.0,71.0,1023.0,1018.0,1014.0,16.0,8.0,2.0,14.0,5.0,3.0
13,23.0,16.0,9.0,53.0,50.0,46.0,100.0,71.0,41.0,1015.0,1013.0,1009.0,16.0,8.0,0.0,14.0,3.0,0.0
9,19.0,13.0,7.0,57.0,50.0,43.0,100.0,86.0,72.0,1011.0,1009.0,1005.0,16.0,11.0,3.0,21.0,5.0,0.0
6,14.0,9.0,3.0,44.0,34.0,28.0,71.0,59.0,46.0,1024.0,1017.0,1010.0,16.0,16.0,16.0,29.0,14.0,0.0
7,10.0,6.0,1.0,28.0,26.0,25.0,82.0,61.0,39.0,1029.0,1026.0,1024.0,16.0,16.0,16.0,19.0,6.0,0.0
10,13.0,7.0,1.0,32.0,28.0,25.0,82.0,59.0,35.0,1026.0,1025.0,1022.0,16.0,16.0,16.0,11.0,2.0,0.0
11,19.0,10.0,1.0,39.0,34.0,29.0,89.0,58.0,27.0,1028.0,1025.0,1024.0,16.0,16.0,16.0,16.0,3.0,0.0
15,19.0,11.0,3.0,42.0,39.0,36.0,92.0,68.0,43.0,1025.0,1022.0,1019.0,16.0,16.0,16.0,16.0,3.0,0.0
15,21.0,15.0,8.0,55.0,50.0,40.0,93.0,75.0,57.0,1018.0,1013.0,1007.0,16.0,16.0,16.0,19.0,5.0,0.0
12,21.0,15.0,9.0,53.0,39.0,29.0,93.0,58.0,22.0,1012.0,1009.0,1006.0,16.0,16.0,16.0,16.0,5.0,0.0
7,18.0,12.0,6.0,43.0,37.0,33.0,76.0,61.0,46.0,1022.0,1015.0,1008.0,16.0,16.0,16.0,32.0,8.0,0.0
9,14.0,7.0,0.0,35.0,32.0,30.0,89.0,65.0,41.0,1024.0,1022.0,1019.0,16.0,16.0,16.0,19.0,5.0,0.0
13,15.0,9.0,2.0,38.0,36.0,33.0,92.0,70.0,47.0,1030.0,1027.0,1024.0,16.0,16.0,16.0,13.0,3.0,0.0
11,21.0,13.0,6.0,51.0,47.0,41.0,100.0,78.0,55.0,1025.0,1022.0,1019.0,16.0,11.0,3.0,23.0,6.0,0.0
12,14.0,11.0,7.0,51.0,39.0,31.0,89.0,70.0,50.0,1024.0,1019.0,1016.0,16.0,16.0,14.0,19.0,6.0,0.0
8,18.0,12.0,6.0,56.0,46.0,27.0,100.0,66.0,32.0,1024.0,1016.0,1012.0,16.0,10.0,2.0,35.0,11.0,0.0
7,12.0,8.0,3.0,30.0,29.0,28.0,70.0,56.0,41.0,1029.0,1026.0,1023.0,16.0,16.0,16.0,29.0,13.0,0.0
12,14.0,7.0,-1.0,32.0,30.0,27.0,85.0,61.0,36.0,1028.0,1025.0,1022.0,16.0,16.0,16.0,13.0,5.0,0.0
19,21.0,12.0,2.0,52.0,41.0,31.0,82.0,61.0,40.0,1021.0,1017.0,1013.0,16.0,16.0,16.0,23.0,8.0,0.0
11,24.0,19.0,13.0,57.0,51.0,37.0,93.0,66.0,38.0,1018.0,1014.0,1012.0,16.0,16.0,16.0,16.0,6.0,0.0
9,14.0,11.0,6.0,36.0,32.0,26.0,58.0,50.0,41.0,1027.0,1023.0,1018.0,16.0,16.0,16.0,29.0,16.0,0.0
11,15.0,9.0,2.0,30.0,26.0,20.0,70.0,47.0,24.0,1029.0,1027.0,1024.0,16.0,16.0,16.0,23.0,8.0,0.0
14,22.0,11.0,0.0,36.0,32.0,27.0,82.0,53.0,23.0,1025.0,1022.0,1019.0,16.0,16.0,16.0,16.0,3.0,0.0
17,24.0,14.0,3.0,39.0,35.0,33.0,85.0,53.0,21.0,1020.0,1017.0,1014.0,16.0,16.0,16.0,23.0,6.0,0.0
22,25.0,17.0,8.0,56.0,46.0,39.0,84.0,59.0,33.0,1014.0,1012.0,1009.0,16.0,16.0,16.0,23.0,10.0,0.0
19,30.0,22.0,14.0,58.0,54.0,36.0,93.0,55.0,17.0,1012.0,1009.0,1007.0,16.0,16.0,16.0,19.0,8.0,0.0
17,25.0,19.0,12.0,61.0,54.0,37.0,100.0,73.0,46.0,1011.0,1007.0,1000.0,16.0,11.0,0.0,29.0,13.0,0.0
9,22.0,17.0,11.0,36.0,27.0,23.0,37.0,28.0,18.0,1014.0,1008.0,1005.0,16.0,16.0,8.0,26.0,10.0,0.0
8,14.0,9.0,4.0,27.0,25.0,23.0,54.0,41.0,28.0,1029.0,1023.0,1015.0,16.0,16.0,16.0,24.0,11.0,0.0
9,15.0,8.0,1.0,28.0,23.0,19.0,75.0,49.0,23.0,1035.0,1031.0,1030.0,16.0,16.0,16.0,13.0,5.0,0.0
11,17.0,9.0,1.0,39.0,28.0,23.0,70.0,47.0,24.0,1032.0,1029.0,1026.0,16.0,16.0,16.0,24.0,6.0,0.0
10,16.0,11.0,4.0,41.0,31.0,25.0,79.0,51.0,28.0,1029.0,1028.0,1026.0,16.0,16.0,16.0,24.0,11.0,0.0
13,20.0,10.0,0.0,37.0,33.0,30.0,96.0,62.0,28.0,1029.0,1024.0,1019.0,16.0,16.0,10.0,21.0,5.0,0.0
14,18.0,13.0,8.0,33.0,20.0,14.0,58.0,37.0,15.0,1031.0,1027.0,1023.0,16.0,16.0,16.0,27.0,13.0,0.0
13,23.0,14.0,4.0,33.0,27.0,20.0,59.0,40.0,20.0,1029.0,1027.0,1024.0,16.0,16.0,16.0,23.0,10.0,0.0
20,23.0,13.0,3.0,36.0,33.0,30.0,82.0,54.0,25.0,1030.0,1026.0,1022.0,16.0,16.0,16.0,14.0,5.0,0.0
17,28.0,20.0,11.0,47.0,37.0,30.0,52.0,36.0,20.0,1022.0,1020.0,1017.0,16.0,16.0,16.0,21.0,8.0,0.0
18,26.0,17.0,8.0,48.0,43.0,38.0,93.0,60.0,27.0,1026.0,1023.0,1020.0,16.0,16.0,16.0,16.0,5.0,0.0
19,24.0,18.0,11.0,54.0,47.0,38.0,78.0,60.0,42.0,1028.0,1024.0,1021.0,16.0,16.0,16.0,24.0,10.0,0.0
17,24.0,19.0,14.0,57.0,55.0,53.0,93.0,71.0,49.0,1020.0,1015.0,1010.0,16.0,16.0,14.0,24.0,10.0,0.0
17,23.0,17.0,10.0,58.0,49.0,35.0,90.0,59.0,27.0,1015.0,1012.0,1009.0,16.0,16.0,16.0,26.0,8.0,0.0
17,28.0,17.0,6.0,47.0,40.0,32.0,71.0,49.0,26.0,1019.0,1016.0,1013.0,16.0,16.0,16.0,19.0,6.0,0.0
19,24.0,17.0,10.0,42.0,33.0,25.0,44.0,35.0,25.0,1026.0,1023.0,1019.0,16.0,16.0,16.0,21.0,10.0,0.0
23,26.0,19.0,12.0,58.0,54.0,45.0,93.0,68.0,42.0,1024.0,1021.0,1018.0,16.0,16.0,11.0,26.0,14.0,0.0
22,27.0,23.0,18.0,62.0,58.0,56.0,81.0,63.0,45.0,1022.0,1019.0,1016.0,16.0,16.0,16.0,26.0,13.0,0.0
20,24.0,22.0,19.0,64.0,62.0,60.0,87.0,76.0,64.0,1019.0,1017.0,1014.0,16.0,16.0,11.0,23.0,10.0,0.0
18,22.0,20.0,18.0,65.0,63.0,60.0,93.0,86.0,79.0,1018.0,1016.0,1014.0,16.0,16.0,13.0,14.0,5.0,0.0
12,22.0,18.0,14.0,59.0,56.0,52.0,90.0,74.0,57.0,1016.0,1012.0,1004.0,16.0,16.0,11.0,19.0,6.0,0.0
12,16.0,12.0,8.0,58.0,50.0,36.0,93.0,76.0,59.0,1018.0,1007.0,1002.0,16.0,13.0,2.0,37.0,14.0,34.0
12,18.0,12.0,6.0,38.0,30.0,23.0,76.0,49.0,21.0,1025.0,1022.0,1018.0,16.0,16.0,16.0,29.0,11.0,0.0
12,21.0,12.0,3.0,34.0,31.0,27.0,79.0,53.0,26.0,1031.0,1026.0,1023.0,16.0,16.0,16.0,21.0,8.0,0.0
14,18.0,12.0,5.0,36.0,29.0,25.0,56.0,42.0,27.0,1033.0,1029.0,1027.0,16.0,16.0,16.0,16.0,5.0,0.0
19,23.0,14.0,6.0,52.0,45.0,36.0,82.0,62.0,42.0,1027.0,1024.0,1020.0,16.0,16.0,16.0,23.0,8.0,0.0
21,26.0,19.0,13.0,59.0,55.0,52.0,93.0,72.0,50.0,1020.0,1017.0,1014.0,16.0,16.0,16.0,21.0,11.0,0.0
21,25.0,21.0,17.0,61.0,60.0,57.0,93.0,72.0,50.0,1020.0,1017.0,1014.0,16.0,16.0,16.0,21.0,10.0,0.0
18,27.0,21.0,15.0,62.0,55.0,35.0,87.0,62.0,36.0,1022.0,1017.0,1014.0,16.0,16.0,16.0,26.0,13.0,0.0
23,26.0,18.0,9.0,62.0,47.0,32.0,81.0,59.0,36.0,1023.0,1018.0,1013.0,16.0,16.0,13.0,26.0,10.0,0.0
16,28.0,23.0,17.0,64.0,50.0,33.0,87.0,53.0,18.0,1020.0,1015.0,1010.0,16.0,16.0,14.0,27.0,11.0,0.0
20,24.0,16.0,7.0,47.0,37.0,33.0,71.0,48.0,25.0,1023.0,1020.0,1017.0,16.0,16.0,16.0,19.0,6.0,0.0
20,26.0,20.0,14.0,56.0,54.0,49.0,93.0,66.0,39.0,1023.0,1020.0,1019.0,16.0,16.0,16.0,19.0,10.0,0.0
21,25.0,20.0,14.0,60.0,57.0,54.0,93.0,74.0,54.0,1022.0,1019.0,1014.0,16.0,14.0,8.0,26.0,14.0,0.0
24,24.0,21.0,18.0,65.0,62.0,59.0,87.0,76.0,64.0,1014.0,1010.0,1006.0,16.0,14.0,3.0,34.0,18.0,0.0
18,28.0,24.0,20.0,69.0,66.0,64.0,90.0,74.0,58.0,1008.0,1005.0,1002.0,16.0,13.0,2.0,27.0,14.0,6.0
16,22.0,18.0,15.0,67.0,58.0,57.0,100.0,92.0,84.0,1011.0,1007.0,1004.0,16.0,10.0,2.0,24.0,13.0,55.0
18,18.0,16.0,14.0,61.0,59.0,57.0,93.0,92.0,90.0,1014.0,1012.0,1008.0,16.0,13.0,3.0,26.0,13.0,10.0
19,22.0,18.0,15.0,63.0,61.0,57.0,100.0,87.0,73.0,1015.0,1014.0,1012.0,16.0,11.0,3.0,14.0,5.0,9.0
22,23.0,19.0,14.0,58.0,56.0,54.0,100.0,75.0,49.0,1015.0,1013.0,1009.0,16.0,16.0,13.0,14.0,6.0,9.0
23,29.0,22.0,13.0,61.0,51.0,37.0,97.0,59.0,20.0,1010.0,1009.0,1006.0,16.0,13.0,3.0,24.0,6.0,0.0
27,33.0,23.0,12.0,63.0,50.0,41.0,73.0,48.0,23.0,1012.0,1009.0,1006.0,16.0,16.0,16.0,23.0,8.0,0.0
22,33.0,27.0,19.0,68.0,58.0,41.0,100.0,59.0,18.0,1013.0,1009.0,1006.0,16.0,11.0,5.0,19.0,10.0,0.0
23,27.0,22.0,16.0,67.0,57.0,42.0,84.0,61.0,37.0,1017.0,1014.0,1012.0,16.0,14.0,8.0,21.0,8.0,0.0
20,26.0,23.0,19.0,67.0,66.0,64.0,90.0,76.0,62.0,1014.0,1012.0,1008.0,16.0,10.0,2.0,11.0,6.0,1.0
13,26.0,20.0,13.0,69.0,66.0,51.0,100.0,85.0,69.0,1016.0,1010.0,1007.0,16.0,11.0,3.0,27.0,8.0,2.0
12,17.0,13.0,8.0,49.0,36.0,28.0,72.0,52.0,31.0,1026.0,1021.0,1017.0,16.0,16.0,16.0,29.0,18.0,0.0
11,18.0,12.0,6.0,32.0,28.0,25.0,62.0,44.0,25.0,1032.0,1029.0,1026.0,16.0,16.0,16.0,24.0,8.0,0.0
17,20.0,11.0,2.0,39.0,34.0,30.0,82.0,57.0,32.0,1032.0,1028.0,1024.0,16.0,16.0,16.0,19.0,6.0,0.0
23,26.0,17.0,7.0,58.0,50.0,40.0,86.0,67.0,47.0,1023.0,1018.0,1013.0,16.0,16.0,16.0,27.0,14.0,0.0
15,28.0,23.0,18.0,65.0,62.0,59.0,87.0,71.0,54.0,1012.0,1009.0,1005.0,16.0,16.0,11.0,24.0,14.0,1.0
14,21.0,15.0,9.0,67.0,46.0,31.0,72.0,51.0,30.0,1019.0,1014.0,1008.0,16.0,13.0,3.0,27.0,13.0,4.0
16,23.0,14.0,5.0,46.0,41.0,39.0,89.0,60.0,31.0,1017.0,1014.0,1010.0,16.0,16.0,16.0,19.0,6.0,0.0
18,23.0,16.0,9.0,57.0,53.0,47.0,93.0,75.0,57.0,1014.0,1013.0,1011.0,16.0,14.0,8.0,21.0,6.0,0.0
17,23.0,18.0,13.0,63.0,55.0,44.0,100.0,70.0,40.0,1022.0,1017.0,1013.0,16.0,13.0,3.0,24.0,8.0,0.0
18,24.0,17.0,9.0,46.0,42.0,40.0,71.0,51.0,31.0,1022.0,1019.0,1016.0,16.0,16.0,16.0,16.0,6.0,0.0
23,21.0,18.0,14.0,68.0,62.0,47.0,100.0,76.0,52.0,1016.0,1013.0,1010.0,16.0,8.0,3.0,21.0,10.0,1.0
24,25.0,23.0,20.0,70.0,69.0,68.0,100.0,88.0,76.0,1011.0,1007.0,1002.0,16.0,8.0,3.0,23.0,11.0,1.0
15,30.0,24.0,19.0,69.0,56.0,39.0,97.0,59.0,20.0,1008.0,1005.0,1003.0,16.0,11.0,3.0,19.0,8.0,0.0
16,19.0,15.0,11.0,52.0,45.0,38.0,72.0,57.0,42.0,1022.0,1015.0,1008.0,16.0,14.0,3.0,34.0,13.0,9.0
17,23.0,16.0,7.0,42.0,38.0,34.0,76.0,50.0,23.0,1027.0,1024.0,1022.0,16.0,16.0,16.0,21.0,8.0,0.0
20,26.0,17.0,7.0,45.0,41.0,39.0,89.0,58.0,27.0,1025.0,1022.0,1019.0,16.0,16.0,16.0,19.0,5.0,0.0
20,28.0,20.0,12.0,53.0,46.0,38.0,66.0,48.0,30.0,1023.0,1021.0,1019.0,16.0,16.0,16.0,19.0,6.0,0.0
21,28.0,20.0,12.0,55.0,47.0,40.0,66.0,50.0,33.0,1023.0,1021.0,1017.0,16.0,16.0,16.0,24.0,8.0,0.0
19,28.0,21.0,13.0,58.0,48.0,35.0,90.0,56.0,21.0,1020.0,1017.0,1014.0,16.0,16.0,16.0,24.0,10.0,0.0
20,29.0,19.0,9.0,51.0,45.0,41.0,86.0,55.0,23.0,1019.0,1016.0,1014.0,16.0,16.0,16.0,14.0,5.0,0.0
20,27.0,20.0,13.0,49.0,43.0,38.0,77.0,51.0,25.0,1022.0,1020.0,1017.0,16.0,16.0,16.0,19.0,6.0,0.0
22,25.0,20.0,14.0,58.0,53.0,44.0,84.0,63.0,41.0,1021.0,1019.0,1016.0,16.0,16.0,3.0,26.0,8.0,1.0
27,26.0,22.0,18.0,66.0,62.0,59.0,87.0,75.0,62.0,1017.0,1015.0,1011.0,16.0,16.0,16.0,34.0,13.0,1.0
20,32.0,27.0,21.0,71.0,68.0,66.0,93.0,74.0,55.0,1015.0,1012.0,1010.0,16.0,16.0,10.0,24.0,8.0,1.0
18,23.0,20.0,17.0,70.0,61.0,58.0,93.0,83.0,73.0,1020.0,1017.0,1014.0,16.0,13.0,2.0,24.0,11.0,30.0
19,22.0,18.0,14.0,61.0,60.0,58.0,100.0,83.0,66.0,1019.0,1017.0,1014.0,16.0,13.0,3.0,16.0,6.0,10.0
19,25.0,19.0,12.0,58.0,56.0,53.0,100.0,75.0,50.0,1018.0,1016.0,1013.0,16.0,10.0,0.0,16.0,6.0,0.0
21,26.0,19.0,12.0,62.0,58.0,53.0,100.0,77.0,54.0,1014.0,1012.0,1008.0,16.0,13.0,6.0,23.0,8.0,0.0
22,24.0,21.0,18.0,71.0,66.0,61.0,100.0,92.0,84.0,1012.0,1010.0,1008.0,16.0,11.0,2.0,26.0,13.0,6.0
21,26.0,22.0,18.0,71.0,67.0,63.0,97.0,90.0,82.0,1016.0,1014.0,1011.0,16.0,8.0,0.0,26.0,10.0,34.0
22,24.0,21.0,17.0,68.0,65.0,63.0,100.0,87.0,73.0,1020.0,1018.0,1015.0,16.0,10.0,2.0,21.0,6.0,29.0
22,27.0,22.0,17.0,67.0,64.0,61.0,100.0,79.0,58.0,1020.0,1018.0,1014.0,16.0,10.0,2.0,13.0,3.0,0.0
22,27.0,22.0,16.0,67.0,63.0,58.0,93.0,72.0,51.0,1018.0,1015.0,1013.0,16.0,14.0,3.0,32.0,6.0,15.0
22,28.0,22.0,16.0,66.0,61.0,58.0,93.0,70.0,47.0,1019.0,1015.0,1012.0,16.0,13.0,3.0,27.0,8.0,10.0
21,29.0,22.0,16.0,60.0,55.0,49.0,93.0,63.0,33.0,1020.0,1018.0,1017.0,16.0,16.0,16.0,19.0,6.0,0.0
22,28.0,21.0,13.0,59.0,54.0,50.0,87.0,61.0,34.0,1019.0,1017.0,1013.0,16.0,16.0,16.0,14.0,5.0,0.0
26,26.0,22.0,17.0,67.0,63.0,58.0,93.0,79.0,64.0,1015.0,1011.0,1008.0,16.0,16.0,16.0,21.0,10.0,0.0
26,31.0,26.0,21.0,73.0,69.0,67.0,93.0,76.0,59.0,1011.0,1008.0,1004.0,16.0,16.0,10.0,24.0,11.0,0.0
24,30.0,26.0,22.0,72.0,69.0,66.0,93.0,77.0,61.0,1008.0,1005.0,1001.0,16.0,13.0,6.0,27.0,14.0,0.0
24,32.0,24.0,17.0,71.0,58.0,36.0,93.0,54.0,15.0,1008.0,1005.0,1001.0,16.0,13.0,2.0,26.0,8.0,14.0
27,31.0,24.0,17.0,73.0,66.0,56.0,93.0,71.0,48.0,1012.0,1008.0,1006.0,16.0,13.0,3.0,24.0,11.0,14.0
24,29.0,27.0,24.0,74.0,73.0,72.0,94.0,82.0,70.0,1008.0,1004.0,1000.0,16.0,11.0,5.0,23.0,11.0,14.0
22,30.0,24.0,19.0,74.0,67.0,62.0,94.0,73.0,51.0,1009.0,1006.0,1001.0,16.0,13.0,0.0,21.0,6.0,23.0
18,26.0,22.0,19.0,65.0,60.0,55.0,87.0,69.0,50.0,1015.0,1012.0,1009.0,16.0,16.0,16.0,21.0,11.0,23.0
19,21.0,18.0,14.0,54.0,51.0,49.0,80.0,68.0,55.0,1021.0,1018.0,1015.0,16.0,16.0,16.0,24.0,11.0,23.0
22,26.0,19.0,13.0,51.0,48.0,46.0,86.0,60.0,33.0,1021.0,1019.0,1016.0,16.0,16.0,16.0,19.0,6.0,0.0
23,31.0,22.0,12.0,55.0,51.0,47.0,89.0,57.0,25.0,1020.0,1017.0,1015.0,16.0,16.0,16.0,21.0,8.0,0.0
22,32.0,23.0,15.0,56.0,53.0,50.0,72.0,51.0,29.0,1018.0,1017.0,1014.0,16.0,16.0,16.0,13.0,6.0,0.0
23,30.0,22.0,13.0,55.0,53.0,50.0,86.0,60.0,34.0,1019.0,1017.0,1015.0,16.0,16.0,16.0,16.0,5.0,0.0
21,29.0,23.0,16.0,62.0,58.0,56.0,90.0,65.0,40.0,1017.0,1015.0,1012.0,16.0,16.0,16.0,27.0,10.0,0.0
25,23.0,21.0,19.0,69.0,65.0,62.0,97.0,88.0,78.0,1014.0,1011.0,1007.0,16.0,16.0,5.0,27.0,13.0,3.0
26,31.0,25.0,19.0,70.0,66.0,64.0,87.0,69.0,50.0,1009.0,1008.0,1005.0,16.0,16.0,11.0,26.0,11.0,0.0
24,33.0,26.0,19.0,74.0,70.0,64.0,93.0,75.0,56.0,1018.0,1012.0,1008.0,16.0,10.0,3.0,27.0,13.0,7.0
24,31.0,24.0,18.0,73.0,67.0,63.0,87.0,76.0,65.0,1019.0,1015.0,1013.0,16.0,13.0,3.0,29.0,10.0,8.0
26,29.0,24.0,20.0,70.0,68.0,63.0,93.0,78.0,62.0,1023.0,1019.0,1016.0,16.0,14.0,3.0,27.0,6.0,3.0
22,31.0,26.0,22.0,70.0,67.0,64.0,79.0,69.0,58.0,1022.0,1019.0,1016.0,16.0,16.0,16.0,13.0,6.0,3.0
19,27.0,22.0,17.0,71.0,68.0,64.0,100.0,87.0,74.0,1020.0,1018.0,1016.0,16.0,10.0,2.0,14.0,3.0,20.0
23,22.0,19.0,17.0,67.0,62.0,54.0,93.0,83.0,72.0,1020.0,1018.0,1015.0,16.0,14.0,6.0,14.0,6.0,6.0
23,27.0,23.0,19.0,67.0,66.0,65.0,100.0,84.0,67.0,1017.0,1013.0,1010.0,16.0,10.0,3.0,19.0,8.0,7.0
22,28.0,23.0,18.0,69.0,66.0,61.0,100.0,83.0,65.0,1018.0,1013.0,1010.0,16.0,10.0,2.0,32.0,8.0,5.0
21,26.0,22.0,18.0,63.0,61.0,58.0,93.0,77.0,60.0,1020.0,1017.0,1013.0,16.0,16.0,6.0,24.0,11.0,4.0
23,24.0,21.0,16.0,65.0,61.0,59.0,100.0,84.0,68.0,1018.0,1015.0,1011.0,16.0,8.0,2.0,24.0,8.0,57.0
