Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days
7,24.0,27.0,19.0,20.0,13.0,13.0,62.0,59.0,59.0,54.0,41.0,51.0,81.0,86.0,71.0,64.0,60.0,42.0,1013.0,1015.0,1009.0,1012.0,1007.0,1009.0,16.0,16.0,16.0,16.0,14.0,14.0,23.0,23.0,10.0,14.0,0.0,0.0,-8.06225774829855,-8.514693182963201,-7.7781745930520225,-15.411035007422441,-18.041618552668716,-12.165525060596439,-3.8078865529319543,4.743416490252569,12.708265027138834,8.366600265340756,6.745368781616021,4.0,0.0,-2.1213203435596424,-5.656854249492381,4.242640687119285,4.898979485566356,0.7071067811865476
4,13.0,24.0,7.0,19.0,2.0,13.0,40.0,62.0,33.0,59.0,27.0,41.0,79.0,81.0,69.0,71.0,59.0,60.0,1025.0,1013.0,1019.0,1009.0,1013.0,1007.0,16.0,16.0,13.0,16.0,6.0,14.0,29.0,23.0,18.0,10.0,1.0,0.0,-8.54400374531753,-8.74642784226795,-7.810249675906654,-15.620499351813308,-18.384776310850235,-9.874208829065749,1.5811388300841898,3.24037034920393,4.183300132670378,8.48528137423857,7.3824115301167,4.47213595499958,0.0,-3.0,-5.70087712549569,-3.7416573867739413,0.0,0.0
12,8.0,13.0,4.0,7.0,1.0,2.0,38.0,40.0,33.0,33.0,28.0,27.0,82.0,79.0,74.0,69.0,65.0,59.0,1025.0,1025.0,1022.0,1019.0,1015.0,1013.0,16.0,16.0,10.0,13.0,5.0,6.0,21.0,29.0,10.0,18.0,0.0,1.0,6.123724356957945,5.244044240850758,3.4641016151377544,4.743416490252569,5.656854249492381,7.810249675906654,5.385164807134504,-2.345207879911715,-12.747548783981962,-3.5355339059327378,-5.244044240850758,-1.5811388300841898,0.0,-2.1213203435596424,-1.5811388300841898,-6.670832032063167,-7.516648189186454,2.7386127875258306
4,18.0,8.0,12.0,4.0,6.0,1.0,45.0,38.0,41.0,33.0,39.0,28.0,89.0,82.0,68.0,74.0,46.0,65.0,1020.0,1025.0,1014.0,1022.0,1012.0,1015.0,16.0,16.0,10.0,10.0,3.0,5.0,16.0,21.0,3.0,10.0,4.0,0.0,3.082207001484488,0.0,-3.4641016151377544,4.47213595499958,-8.972179222463181,-14.2828568570857,-4.0,-7.0710678118654755,-14.317821063276353,8.48528137423857,8.12403840463596,5.244044240850758,0.0,4.242640687119285,9.082951062292475,6.123724356957945,7.745966692414834,0.0
-2,9.0,18.0,4.0,12.0,-1.0,6.0,42.0,45.0,26.0,41.0,16.0,39.0,80.0,89.0,60.0,68.0,39.0,46.0,1033.0,1020.0,1028.0,1014.0,1020.0,1012.0,16.0,16.0,16.0,10.0,16.0,3.0,26.0,16.0,16.0,3.0,0.0,4.0,-9.0,-7.0710678118654755,-5.1478150704935,-17.804493814764857,-13.152946437965905,-16.401219466856727,-16.80773631397161,-7.0710678118654755,5.049752469181039,9.300537618869138,10.295630140987,9.055385138137417,0.0,4.242640687119285,9.192388155425117,6.928203230275509,8.94427190999916,-2.8284271247461903
1,0.0,9.0,-2.0,4.0,-3.0,-1.0,17.0,42.0,15.0,26.0,13.0,16.0,58.0,80.0,54.0,60.0,49.0,39.0,1035.0,1033.0,1032.0,1028.0,1030.0,1020.0,16.0,16.0,16.0,16.0,16.0,16.0,24.0,26.0,13.0,16.0,0.0,0.0,-6.0,-3.6742346141747673,-1.224744871391589,-15.508062419270823,-4.47213595499958,1.8708286933869707,-6.48074069840786,8.94427190999916,9.513148795220223,-3.24037034920393,-2.1213203435596424,5.656854249492381,0.0,-3.5355339059327378,-9.192388155425117,-7.905694150420948,-6.041522986797286,0.0
11,3.0,0.0,1.0,-2.0,-2.0,-3.0,29.0,17.0,24.0,15.0,17.0,13.0,78.0,58.0,68.0,54.0,58.0,49.0,1030.0,1035.0,1027.0,1032.0,1024.0,1030.0,16.0,16.0,11.0,16.0,3.0,16.0,13.0,24.0,5.0,13.0,0.0,0.0,10.816653826391969,7.3824115301167,3.605551275463989,12.509996003196804,10.606601717798213,8.94427190999916,14.983324063771697,9.246621004453464,-11.022703842524301,-5.0,-5.0,-6.519202405202649,0.0,-3.5355339059327378,-9.082951062292475,-3.24037034920393,-5.244044240850758,0.0
15,18.0,3.0,11.0,1.0,3.0,-2.0,42.0,29.0,36.0,24.0,29.0,17.0,85.0,78.0,63.0,68.0,40.0,58.0,1025.0,1030.0,1022.0,1027.0,1017.0,1024.0,16.0,16.0,11.0,11.0,5.0,3.0,23.0,13.0,8.0,5.0,0.0,0.0,11.423659658795863,7.615773105863909,3.8078865529319543,12.041594578792296,10.606601717798213,10.606601717798213,9.219544457292887,3.4641016151377544,-12.409673645990857,-5.0,-4.527692569068709,-5.385164807134504,0.0,-2.1213203435596424,-3.24037034920393,6.928203230275509,1.5811388300841898,0.0
9,24.0,18.0,15.0,11.0,5.0,3.0,53.0,42.0,45.0,36.0,38.0,29.0,96.0,85.0,70.0,63.0,44.0,40.0,1020.0,1025.0,1018.0,1022.0,1014.0,1017.0,16.0,16.0,8.0,11.0,0.0,5.0,21.0,23.0,6.0,8.0,0.0,0.0,-3.7416573867739413,-3.1622776601683795,-1.5811388300841898,7.245688373094719,0.0,2.9154759474226504,-6.123724356957945,5.70087712549569,15.811388300841896,-2.1213203435596424,-1.8708286933869707,0.0,0.0,2.8284271247461903,2.345207879911715,1.5811388300841898,5.477225575051661,0.0
2,16.0,24.0,9.0,15.0,2.0,5.0,49.0,53.0,36.0,45.0,30.0,38.0,82.0,96.0,74.0,70.0,66.0,44.0,1024.0,1020.0,1021.0,1018.0,1017.0,1014.0,16.0,16.0,13.0,8.0,6.0,0.0,24.0,21.0,14.0,6.0,0.0,0.0,-11.40175425099138,-6.519202405202649,-2.23606797749979,-13.038404810405298,-8.06225774829855,-6.041522986797286,-8.573214099741124,5.0990195135927845,15.811388300841896,3.1622776601683795,3.0,4.123105625617661,-1.4142135623730951,0.0,3.1622776601683795,2.1213203435596424,5.656854249492381,2.1213203435596424
7,2.0,16.0,2.0,9.0,1.0,2.0,31.0,49.0,29.0,36.0,27.0,30.0,89.0,82.0,80.0,74.0,70.0,66.0,1026.0,1024.0,1024.0,1021.0,1022.0,1017.0,14.0,16.0,8.0,13.0,2.0,6.0,24.0,24.0,14.0,14.0,3.0,0.0,-5.0990195135927845,-3.4641016151377544,-0.7071067811865476,-12.549900398011133,-4.949747468305833,-2.1213203435596424,-8.573214099741124,-15.700318468107582,-22.44994432064365,1.224744871391589,1.5811388300841898,2.8284271247461903,0.0,2.345207879911715,5.70087712549569,-0.7071067811865476,-4.242640687119285,0.0
11,14.0,2.0,7.0,2.0,1.0,1.0,34.0,31.0,29.0,29.0,27.0,27.0,75.0,89.0,57.0,80.0,38.0,70.0,1025.0,1026.0,1022.0,1024.0,1019.0,1022.0,16.0,14.0,14.0,8.0,11.0,2.0,23.0,24.0,8.0,14.0,0.0,3.0,9.82344135219425,4.527692569068709,-0.7071067811865476,3.5355339059327378,3.5355339059327378,0.7071067811865476,-6.928203230275509,-16.24807680927192,-23.323807579381203,-3.605551275463989,-3.8078865529319543,-4.123105625617661,1.4142135623730951,4.47213595499958,7.280109889280518,-5.0,-4.47213595499958,-2.1213203435596424
19,21.0,14.0,11.0,7.0,0.0,1.0,38.0,34.0,34.0,29.0,28.0,27.0,85.0,75.0,58.0,57.0,30.0,38.0,1020.0,1025.0,1017.0,1022.0,1014.0,1019.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,23.0,6.0,8.0,0.0,0.0,8.06225774829855,6.324555320336759,5.612486080160912,7.615773105863909,4.123105625617661,-4.183300132670378,7.106335201775948,-4.898979485566356,-12.020815280171307,-3.605551275463989,-4.123105625617661,-4.123105625617661,0.0,1.4142135623730951,2.8284271247461903,7.745966692414834,2.449489742783178,0.0
15,30.0,21.0,19.0,11.0,8.0,0.0,48.0,38.0,37.0,34.0,22.0,28.0,86.0,85.0,51.0,58.0,15.0,30.0,1019.0,1020.0,1014.0,1017.0,1011.0,1014.0,16.0,16.0,16.0,16.0,13.0,16.0,29.0,16.0,10.0,6.0,0.0,0.0,4.743416490252569,4.898979485566356,5.477225575051661,7.615773105863909,1.5811388300841898,-4.242640687119285,-15.540270267920054,-7.516648189186454,-9.38083151964686,2.0,2.8284271247461903,2.8284271247461903,0.0,0.0,0.0,8.48528137423857,2.449489742783178,0.0
20,24.0,30.0,15.0,19.0,6.0,8.0,52.0,48.0,35.0,37.0,22.0,22.0,64.0,86.0,43.0,51.0,22.0,15.0,1022.0,1019.0,1019.0,1014.0,1016.0,1011.0,16.0,16.0,16.0,16.0,16.0,13.0,24.0,29.0,8.0,10.0,0.0,0.0,-4.242640687119285,2.1213203435596424,6.2048368229954285,6.96419413859206,15.491933384829668,21.920310216782973,9.797958971132712,21.17781858454737,25.238858928247925,0.0,2.8284271247461903,3.24037034920393,0.0,-5.656854249492381,-11.113055385446435,-4.123105625617661,-1.4142135623730951,0.0
21,24.0,24.0,20.0,15.0,15.0,6.0,61.0,52.0,57.0,35.0,53.0,22.0,90.0,64.0,74.0,43.0,57.0,22.0,1019.0,1022.0,1016.0,1019.0,1014.0,1016.0,16.0,16.0,8.0,16.0,0.0,16.0,21.0,24.0,8.0,8.0,0.0,0.0,2.1213203435596424,3.605551275463989,6.324555320336759,6.4031242374328485,14.747881203752625,13.874436925511608,18.261982367749674,15.443445211480501,-13.693063937629153,-2.0,-2.0,-1.5811388300841898,0.0,-4.415880433163924,-11.113055385446435,0.0,0.0,0.0
21,27.0,24.0,21.0,20.0,14.0,15.0,62.0,61.0,50.0,57.0,29.0,53.0,87.0,90.0,52.0,74.0,17.0,57.0,1020.0,1019.0,1017.0,1016.0,1013.0,1014.0,16.0,16.0,13.0,8.0,3.0,0.0,24.0,21.0,8.0,8.0,0.0,0.0,2.23606797749979,0.7071067811865476,-1.0,1.0,-4.47213595499958,-16.837458240482736,-6.708203932499369,-15.411035007422441,-26.22022120425379,0.0,0.0,-1.0,0.0,4.123105625617661,8.06225774829855,0.0,-1.4142135623730951,0.0
23,28.0,27.0,21.0,21.0,13.0,14.0,63.0,62.0,53.0,50.0,32.0,29.0,78.0,87.0,55.0,52.0,32.0,17.0,1019.0,1020.0,1016.0,1017.0,1012.0,1013.0,16.0,16.0,16.0,13.0,14.0,3.0,21.0,24.0,6.0,8.0,0.0,0.0,0.7071067811865476,1.4142135623730951,2.7386127875258306,0.0,5.385164807134504,19.209372712298546,8.48528137423857,10.816653826391969,15.0,-3.605551275463989,-3.605551275463989,-4.301162633521313,0.0,1.5811388300841898,0.0,0.0,3.24037034920393,0.0
21,28.0,28.0,23.0,21.0,17.0,13.0,62.0,63.0,60.0,53.0,59.0,32.0,93.0,78.0,70.0,55.0,47.0,32.0,1014.0,1019.0,1011.0,1016.0,1006.0,1012.0,16.0,16.0,14.0,16.0,3.0,14.0,24.0,21.0,11.0,6.0,0.0,0.0,0.0,0.0,1.8708286933869707,1.224744871391589,-5.049752469181039,-12.144957801491119,6.363961030678928,-11.379806676741042,-19.987496091306685,0.0,-3.5355339059327378,-4.242640687119285,0.0,-1.4142135623730951,-5.338539126015656,2.5495097567963922,3.8078865529319543,0.0
14,28.0,28.0,21.0,23.0,14.0,17.0,64.0,62.0,50.0,60.0,27.0,59.0,81.0,93.0,48.0,70.0,15.0,47.0,1019.0,1014.0,1011.0,1011.0,1006.0,1006.0,16.0,16.0,14.0,14.0,11.0,3.0,26.0,24.0,13.0,11.0,0.0,0.0,-4.242640687119285,-5.1478150704935,-6.708203932499369,-21.874642854227357,-17.7341478509682,-22.901964981197573,-13.038404810405298,-15.953056133543816,-22.44994432064365,4.527692569068709,6.363961030678928,7.7781745930520225,0.0,1.4142135623730951,6.670832032063167,-1.5811388300841898,-3.24037034920393,0.0
17,22.0,28.0,14.0,21.0,5.0,14.0,33.0,64.0,27.0,50.0,22.0,27.0,67.0,81.0,43.0,48.0,19.0,15.0,1023.0,1019.0,1020.0,1011.0,1017.0,1006.0,16.0,16.0,16.0,14.0,16.0,11.0,23.0,26.0,8.0,13.0,0.0,0.0,-3.6742346141747673,-4.47213595499958,-5.70087712549569,-13.874436925511608,-9.16515138991168,4.415880433163924,-8.94427190999916,6.123724356957945,9.617692030835672,-2.1213203435596424,5.291502622129181,6.928203230275509,0.0,1.4142135623730951,3.5355339059327378,-2.1213203435596424,-3.24037034920393,0.0
23,25.0,22.0,17.0,14.0,9.0,5.0,57.0,33.0,46.0,27.0,30.0,22.0,73.0,67.0,53.0,43.0,32.0,19.0,1018.0,1023.0,1015.0,1020.0,1012.0,1017.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,23.0,10.0,8.0,0.0,0.0,4.123105625617661,4.743416490252569,6.324555320336759,17.204650534085253,15.182226450688976,11.40175425099138,8.860022573334675,7.615773105863909,8.94427190999916,-3.5355339059327378,-3.605551275463989,-3.5355339059327378,0.0,0.0,-3.5355339059327378,0.7071067811865476,-2.449489742783178,0.0
19,30.0,25.0,23.0,17.0,17.0,9.0,61.0,57.0,56.0,46.0,44.0,30.0,84.0,73.0,57.0,53.0,29.0,32.0,1018.0,1018.0,1014.0,1015.0,1012.0,1012.0,16.0,16.0,16.0,16.0,11.0,16.0,24.0,23.0,6.0,10.0,0.0,0.0,-2.345207879911715,3.1622776601683795,4.898979485566356,3.1622776601683795,6.123724356957945,9.874208829065749,7.483314773547883,6.324555320336759,13.982131454109563,0.7071067811865476,2.0,2.8284271247461903,0.0,-1.4142135623730951,-4.123105625617661,-3.4641016151377544,-2.8284271247461903,0.0
17,24.0,30.0,19.0,23.0,13.0,17.0,63.0,61.0,51.0,56.0,43.0,44.0,81.0,84.0,65.0,57.0,49.0,29.0,1019.0,1018.0,1017.0,1014.0,1016.0,1012.0,16.0,16.0,14.0,16.0,8.0,11.0,19.0,24.0,6.0,6.0,0.0,0.0,-4.47213595499958,-3.1622776601683795,-3.1622776601683795,2.0,5.291502622129181,2.7386127875258306,8.215838362577491,15.231546211727817,24.331050121192877,0.0,2.0,2.449489742783178,0.0,-5.830951894845301,-4.743416490252569,-3.5355339059327378,1.4142135623730951,0.0
7,22.0,24.0,17.0,19.0,11.0,13.0,65.0,63.0,60.0,51.0,47.0,43.0,93.0,81.0,85.0,65.0,77.0,49.0,1018.0,1019.0,1016.0,1017.0,1014.0,1016.0,16.0,16.0,6.0,14.0,2.0,8.0,19.0,19.0,8.0,6.0,0.0,0.0,-7.905694150420948,-7.211102550927978,-6.519202405202649,-13.360389215887388,-18.0,-18.16590212458495,4.69041575982343,-6.48074069840786,-13.638181696985855,4.898979485566356,4.183300132670378,2.449489742783178,0.0,-2.7386127875258306,-4.183300132670378,9.192388155425117,3.8078865529319543,2.1213203435596424
7,11.0,22.0,7.0,17.0,2.0,11.0,46.0,65.0,33.0,60.0,21.0,47.0,83.0,93.0,63.0,85.0,43.0,77.0,1025.0,1018.0,1022.0,1016.0,1018.0,1014.0,16.0,16.0,13.0,6.0,3.0,2.0,32.0,19.0,13.0,8.0,3.0,0.0,-7.245688373094719,-7.0710678118654755,-6.708203932499369,-16.688319268278637,-19.557607215607945,-18.384776310850235,-7.106335201775948,-16.32482771731451,-26.0,4.743416490252569,3.6742346141747673,0.0,0.0,5.385164807134504,9.219544457292887,0.0,-4.415880433163924,0.0
17,15.0,11.0,7.0,7.0,-1.0,2.0,32.0,46.0,27.0,33.0,21.0,21.0,82.0,83.0,56.0,63.0,29.0,43.0,1023.0,1025.0,1019.0,1022.0,1014.0,1018.0,16.0,16.0,16.0,13.0,16.0,3.0,19.0,32.0,5.0,13.0,0.0,3.0,8.94427190999916,7.0710678118654755,5.244044240850758,8.0,12.747548783981962,9.899494936611665,0.0,-4.06201920231798,-8.12403840463596,-7.211102550927978,-6.041522986797286,-5.70087712549569,0.0,2.1213203435596424,8.48528137423857,-9.082951062292475,-4.415880433163924,-2.1213203435596424
20,27.0,15.0,17.0,7.0,7.0,-1.0,50.0,32.0,46.0,27.0,35.0,21.0,83.0,82.0,60.0,56.0,37.0,29.0,1013.0,1023.0,1011.0,1019.0,1007.0,1014.0,16.0,16.0,16.0,16.0,11.0,16.0,21.0,19.0,10.0,5.0,0.0,0.0,8.514693182963201,7.3824115301167,6.670832032063167,16.56804152578089,15.524174696260024,13.509256086106296,7.106335201775948,10.295630140987,13.285330255586423,-6.48074069840786,-5.244044240850758,-3.4641016151377544,0.0,-3.5355339059327378,-8.54400374531753,3.8078865529319543,3.24037034920393,0.0
11,28.0,27.0,20.0,17.0,12.0,7.0,65.0,50.0,57.0,46.0,48.0,35.0,93.0,83.0,74.0,60.0,54.0,37.0,1017.0,1013.0,1014.0,1011.0,1012.0,1007.0,16.0,16.0,11.0,16.0,0.0,11.0,26.0,21.0,8.0,10.0,0.0,0.0,-3.4641016151377544,-6.0,-9.246621004453464,10.700467279516348,-3.391164991562634,-17.53567791675018,6.48074069840786,10.51189802081432,16.0312195418814,6.96419413859206,3.5355339059327378,3.5355339059327378,0.0,-3.24037034920393,-7.483314773547883,5.522680508593631,5.477225575051661,1.4142135623730951
2,23.0,28.0,11.0,20.0,-2.0,12.0,67.0,65.0,45.0,57.0,20.0,48.0,89.0,93.0,79.0,74.0,69.0,54.0,1026.0,1017.0,1018.0,1014.0,1012.0,1012.0,16.0,16.0,13.0,11.0,3.0,0.0,32.0,26.0,16.0,8.0,2.0,0.0,-11.180339887498949,-9.0,-10.0,-28.24889378365107,-19.60867155112758,-20.591260281974,-10.295630140987,-15.874507866387544,-19.987496091306685,7.280109889280518,6.96419413859206,8.48528137423857,0.0,1.5811388300841898,3.0,3.6742346141747673,5.656854249492381,1.4142135623730951
4,8.0,23.0,2.0,11.0,-4.0,-2.0,27.0,67.0,20.0,45.0,12.0,20.0,75.0,89.0,56.0,79.0,37.0,69.0,1031.0,1026.0,1027.0,1018.0,1024.0,1012.0,16.0,16.0,14.0,13.0,6.0,3.0,29.0,32.0,16.0,16.0,2.0,2.0,-10.51189802081432,-6.2048368229954285,1.5811388300841898,-27.55902755904134,-15.874507866387544,8.12403840463596,6.819090848492928,-11.683321445547923,-19.987496091306685,0.0,5.291502622129181,7.3484692283495345,0.0,0.0,0.0,-10.816653826391969,-7.0710678118654755,1.4142135623730951
8,10.0,8.0,4.0,2.0,-1.0,-4.0,36.0,27.0,31.0,20.0,26.0,12.0,92.0,75.0,72.0,56.0,52.0,37.0,1026.0,1031.0,1022.0,1027.0,1018.0,1024.0,16.0,16.0,13.0,14.0,3.0,6.0,14.0,29.0,6.0,16.0,4.0,2.0,2.0,3.1622776601683795,3.5355339059327378,8.06225774829855,9.617692030835672,11.76860229593982,11.247221879201993,11.661903789690601,14.508618128546908,-4.527692569068709,-4.527692569068709,-4.47213595499958,0.0,-1.5811388300841898,0.0,-9.38083151964686,-7.106335201775948,-2.449489742783178
12,12.0,10.0,8.0,4.0,3.0,-1.0,43.0,36.0,39.0,31.0,35.0,26.0,86.0,92.0,76.0,72.0,66.0,52.0,1022.0,1026.0,1018.0,1022.0,1016.0,1018.0,16.0,16.0,11.0,13.0,6.0,3.0,21.0,14.0,5.0,6.0,0.0,4.0,4.47213595499958,4.0,3.5355339059327378,4.898979485566356,5.612486080160912,6.363961030678928,-3.6742346141747673,-9.486832980505138,-20.346989949375804,-1.8708286933869707,0.0,1.5811388300841898,0.0,0.0,2.1213203435596424,4.949747468305833,0.0,-2.8284271247461903
12,18.0,12.0,12.0,8.0,6.0,3.0,42.0,43.0,38.0,39.0,35.0,35.0,89.0,86.0,62.0,76.0,34.0,66.0,1025.0,1022.0,1022.0,1018.0,1019.0,1016.0,16.0,16.0,13.0,11.0,6.0,6.0,21.0,21.0,6.0,5.0,0.0,0.0,4.301162633521313,2.8284271247461903,1.5811388300841898,5.612486080160912,2.7386127875258306,0.7071067811865476,0.0,-9.669539802906858,-21.494185260204677,-3.6742346141747673,-3.1622776601683795,-4.47213595499958,0.0,1.5811388300841898,1.4142135623730951,3.5355339059327378,2.9154759474226504,0.0
11,19.0,18.0,12.0,12.0,4.0,6.0,50.0,42.0,42.0,38.0,36.0,35.0,86.0,89.0,65.0,62.0,44.0,34.0,1019.0,1025.0,1016.0,1022.0,1012.0,1019.0,16.0,16.0,14.0,13.0,8.0,6.0,26.0,21.0,10.0,6.0,0.0,0.0,-2.7386127875258306,-0.7071067811865476,1.5811388300841898,7.516648189186454,5.70087712549569,2.23606797749979,4.47213595499958,16.401219466856727,28.469281690973517,2.5495097567963922,-3.6742346141747673,-4.898979485566356,0.0,-6.324555320336759,-4.0,2.8284271247461903,0.0,13.435028842544403
9,15.0,19.0,11.0,12.0,7.0,4.0,57.0,50.0,49.0,42.0,39.0,36.0,93.0,86.0,88.0,65.0,83.0,44.0,1026.0,1019.0,1019.0,1016.0,1013.0,1012.0,16.0,16.0,5.0,14.0,2.0,8.0,23.0,26.0,6.0,10.0,19.0,0.0,-2.9154759474226504,-1.5811388300841898,0.0,-6.892024376045111,-5.049752469181039,-5.244044240850758,0.0,10.954451150103322,19.196353820452465,5.1478150704935,5.385164807134504,7.106335201775948,0.0,0.0,-4.183300132670378,-2.0,-2.449489742783178,7.245688373094719
16,14.0,15.0,9.0,11.0,4.0,7.0,45.0,57.0,39.0,49.0,31.0,39.0,86.0,93.0,71.0,88.0,55.0,83.0,1028.0,1026.0,1026.0,1019.0,1023.0,1013.0,16.0,16.0,14.0,5.0,3.0,2.0,24.0,23.0,8.0,6.0,3.0,19.0,5.612486080160912,4.743416490252569,3.6742346141747673,-3.391164991562634,4.69041575982343,8.12403840463596,-5.1478150704935,-12.103718436910205,-19.849433241279208,-2.449489742783178,0.0,3.082207001484488,0.0,6.363961030678928,2.23606797749979,-3.4641016151377544,-1.5811388300841898,-11.510864433221338
21,22.0,14.0,16.0,9.0,10.0,4.0,56.0,45.0,51.0,39.0,45.0,31.0,84.0,86.0,69.0,71.0,53.0,55.0,1024.0,1028.0,1019.0,1026.0,1014.0,1023.0,16.0,16.0,14.0,14.0,6.0,3.0,19.0,24.0,5.0,8.0,0.0,3.0,7.0710678118654755,6.082762530298219,4.743416490252569,7.7781745930520225,8.74642784226795,11.067971810589327,6.2048368229954285,-2.5495097567963922,-10.0,-7.615773105863909,-9.219544457292887,-10.606601717798213,0.0,0.0,2.1213203435596424,-2.1213203435596424,0.0,-2.1213203435596424
16,28.0,22.0,21.0,16.0,13.0,10.0,56.0,56.0,54.0,51.0,52.0,45.0,93.0,84.0,66.0,69.0,39.0,53.0,1014.0,1024.0,1008.0,1019.0,1002.0,1014.0,16.0,16.0,14.0,14.0,6.0,6.0,23.0,19.0,8.0,5.0,0.0,0.0,-2.5495097567963922,0.0,-1.8708286933869707,-4.242640687119285,-18.261982367749674,-24.969981978367546,-25.37715508089904,-21.319005605327842,-19.03943276465977,4.69041575982343,3.391164991562634,-7.713624310270756,0.0,1.4142135623730951,7.0710678118654755,11.661903789690601,7.3824115301167,0.0
11,21.0,28.0,16.0,21.0,9.0,13.0,50.0,56.0,28.0,54.0,16.0,52.0,56.0,93.0,36.0,66.0,16.0,39.0,1026.0,1014.0,1020.0,1008.0,1007.0,1002.0,16.0,16.0,16.0,14.0,16.0,6.0,39.0,23.0,18.0,8.0,0.0,0.0,-5.0,-5.0,-5.0990195135927845,-8.246211251235321,-18.439088914585774,-25.298221281347036,-24.748737341529164,-21.224985276791124,-15.874507866387544,8.602325267042627,9.192388155425117,9.848857801796104,0.0,1.4142135623730951,7.0710678118654755,-13.583077707206124,-4.69041575982343,0.0
17,20.0,21.0,11.0,16.0,3.0,9.0,40.0,50.0,26.0,28.0,20.0,16.0,68.0,56.0,35.0,36.0,21.0,16.0,1028.0,1026.0,1025.0,1020.0,1020.0,1007.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,39.0,6.0,18.0,0.0,0.0,2.7386127875258306,2.345207879911715,0.0,11.423659658795863,17.621010186706094,16.507574019219177,15.297058540778355,23.323807579381203,20.112185361118765,-5.477225575051661,-4.415880433163924,8.154753215150045,0.0,0.0,0.0,-16.97056274847714,-8.366600265340756,0.0
20,24.0,20.0,17.0,11.0,9.0,3.0,59.0,40.0,51.0,26.0,43.0,20.0,86.0,68.0,68.0,35.0,49.0,21.0,1020.0,1028.0,1017.0,1025.0,1014.0,1020.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,14.0,8.0,6.0,0.0,0.0,2.7386127875258306,4.743416490252569,7.0710678118654755,13.892443989449804,19.313207915827967,19.81161275615895,13.656500283747663,25.079872407968907,23.926972228010797,-6.670832032063167,-7.0710678118654755,-7.648529270389178,0.0,-5.656854249492381,-11.313708498984761,4.743416490252569,0.0,1.4142135623730951
13,23.0,24.0,20.0,17.0,17.0,9.0,64.0,59.0,62.0,51.0,59.0,43.0,93.0,86.0,81.0,68.0,68.0,49.0,1015.0,1020.0,1011.0,1017.0,1005.0,1014.0,16.0,16.0,8.0,16.0,0.0,16.0,19.0,21.0,6.0,8.0,2.0,0.0,-3.605551275463989,-4.47213595499958,0.0,-2.345207879911715,-9.16515138991168,-15.378556499229699,4.949747468305833,-5.291502622129181,-15.491933384829668,-2.8284271247461903,-4.0,-6.324555320336759,0.0,0.0,0.0,14.071247279470288,8.366600265340756,0.0
13,18.0,23.0,13.0,20.0,9.0,17.0,58.0,64.0,45.0,62.0,32.0,59.0,93.0,93.0,66.0,81.0,39.0,68.0,1018.0,1015.0,1013.0,1011.0,1006.0,1005.0,16.0,16.0,16.0,8.0,16.0,0.0,39.0,19.0,18.0,6.0,0.0,2.0,-3.24037034920393,-4.949747468305833,-6.324555320336759,-19.557607215607945,-18.027756377319946,-20.89258241577618,-28.284271247461902,-23.717082451262844,-25.317977802344327,2.1213203435596424,1.5811388300841898,1.5811388300841898,0.0,5.656854249492381,11.313708498984761,10.747092630102339,6.324555320336759,-1.4142135623730951
