,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5,Mean TemperatureCtrend_in_last3_days,MeanDew PointCtrend_in_last3_days,Mean TemperatureCtrend_in_last6_days,MeanDew PointCtrend_in_last6_days
57,13.0,11.0,12.0,9.0,12.0,12.0,5.0,8.0,6.0,8.0,7.0,76.0,79.0,80.0,79.0,77.0,42.0,63.0,55.0,52.0,46.0,1030.0,1025.0,1022.0,1023.0,1027.0,7.0,9.0,8.0,7.0,10.0,3.0,10.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,12.0,201.0,225.0,210.0,314.0,0.511827860631379,-0.5969299439129745,0.004765913201494738,-0.08333333333333333
58,11.0,13.0,11.0,12.0,9.0,12.0,1.0,5.0,8.0,6.0,8.0,54.0,76.0,79.0,80.0,79.0,25.0,42.0,63.0,55.0,52.0,1034.0,1030.0,1025.0,1022.0,1023.0,10.0,7.0,9.0,8.0,7.0,3.0,3.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,74.0,12.0,201.0,225.0,210.0,-0.11111111111111117,-0.8293446239041946,-0.027777777777777738,-0.08333333333333333
59,12.0,11.0,13.0,11.0,12.0,9.0,2.0,1.0,5.0,8.0,6.0,59.0,54.0,76.0,79.0,80.0,28.0,25.0,42.0,63.0,55.0,1033.0,1034.0,1030.0,1025.0,1022.0,10.0,10.0,7.0,9.0,8.0,3.0,3.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,4.0,4.0,347.0,74.0,12.0,201.0,225.0,0.11111111111111106,0.019063652805978926,1.232595164407831e-32,-0.048241527911811334
60,13.0,12.0,11.0,13.0,11.0,12.0,4.0,2.0,1.0,5.0,8.0,65.0,59.0,54.0,76.0,79.0,33.0,28.0,25.0,42.0,63.0,1030.0,1033.0,1034.0,1030.0,1025.0,10.0,10.0,10.0,7.0,9.0,5.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,4.0,339.0,347.0,74.0,12.0,201.0,0.038127305611957714,1.6285393610547092,0.2073361559760488,0.06338560511666991
61,14.0,13.0,12.0,11.0,13.0,11.0,6.0,4.0,2.0,1.0,5.0,63.0,65.0,59.0,54.0,76.0,31.0,33.0,28.0,25.0,42.0,1031.0,1030.0,1033.0,1034.0,1030.0,10.0,10.0,10.0,10.0,7.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,4.0,331.0,339.0,347.0,74.0,12.0,1.0,0.2222222222222225,0.11111111111111117,-0.048241527911811334
62,13.0,14.0,13.0,12.0,11.0,13.0,4.0,6.0,4.0,2.0,1.0,58.0,63.0,65.0,59.0,54.0,29.0,31.0,33.0,28.0,25.0,1034.0,1031.0,1030.0,1033.0,1034.0,9.0,10.0,10.0,10.0,10.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,10.0,1.0,359.0,331.0,339.0,347.0,74.0,0.1111111111111111,0.22222222222222238,0.11111111111111117,0.0928651597363228
63,14.0,13.0,14.0,13.0,12.0,11.0,6.0,4.0,6.0,4.0,2.0,65.0,58.0,63.0,65.0,59.0,35.0,29.0,31.0,33.0,28.0,1032.0,1034.0,1031.0,1030.0,1033.0,10.0,9.0,10.0,10.0,10.0,2.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10.0,10.0,10.0,359.0,359.0,331.0,339.0,347.0,0.1111111111111111,2.1912802922805882e-32,0.06985329516003974,0.4071348402636773
64,14.0,14.0,13.0,14.0,13.0,12.0,6.0,6.0,4.0,6.0,4.0,65.0,65.0,58.0,63.0,65.0,33.0,35.0,29.0,31.0,33.0,1031.0,1032.0,1034.0,1031.0,1030.0,10.0,10.0,9.0,10.0,10.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,10.0,10.0,349.0,359.0,359.0,331.0,339.0,0.0,0.22222222222222238,0.2500000000000001,0.22222222222222227
65,13.0,14.0,14.0,13.0,14.0,13.0,6.0,6.0,6.0,4.0,6.0,56.0,65.0,65.0,58.0,63.0,36.0,33.0,35.0,29.0,31.0,1030.0,1031.0,1032.0,1034.0,1031.0,10.0,10.0,10.0,9.0,10.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,9.0,10.0,358.0,349.0,359.0,359.0,331.0,0.0,-0.11111111111111102,0.027777777777777804,0.004765913201494722
66,12.0,13.0,14.0,14.0,13.0,14.0,5.0,6.0,6.0,6.0,4.0,59.0,56.0,65.0,65.0,58.0,35.0,36.0,33.0,35.0,29.0,1026.0,1030.0,1031.0,1032.0,1034.0,9.0,10.0,10.0,10.0,9.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,9.0,349.0,358.0,349.0,359.0,359.0,-0.4444444444444444,-0.11111111111111102,-0.027777777777777755,-0.027777777777777776
67,11.0,12.0,13.0,14.0,14.0,13.0,5.0,5.0,6.0,6.0,6.0,63.0,59.0,56.0,65.0,65.0,40.0,35.0,36.0,33.0,35.0,1027.0,1026.0,1030.0,1031.0,1032.0,10.0,9.0,10.0,10.0,10.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,4.0,163.0,349.0,358.0,349.0,359.0,-1.0,-0.6476030138606876,-0.24999999999999994,-0.027777777777777766
68,10.0,11.0,12.0,13.0,14.0,14.0,3.0,5.0,5.0,6.0,6.0,58.0,63.0,59.0,56.0,65.0,34.0,40.0,35.0,36.0,33.0,1029.0,1027.0,1026.0,1030.0,1031.0,10.0,10.0,9.0,10.0,10.0,6.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,10.0,4.0,139.0,163.0,349.0,358.0,349.0,-1.0,-0.8888888888888886,-0.24999999999999994,-0.4071348402636772
69,11.0,10.0,11.0,12.0,13.0,14.0,1.0,3.0,5.0,5.0,6.0,55.0,58.0,63.0,59.0,56.0,28.0,34.0,40.0,35.0,36.0,1030.0,1029.0,1027.0,1026.0,1030.0,31.0,10.0,10.0,9.0,10.0,5.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,1.0,0.0,10.0,12.0,139.0,163.0,349.0,358.0,-0.1111111111111111,-0.371460638945291,-0.24999999999999994,-0.22222222222222215
70,13.0,11.0,10.0,11.0,12.0,13.0,2.0,1.0,3.0,5.0,5.0,57.0,55.0,58.0,63.0,59.0,28.0,28.0,34.0,40.0,35.0,1029.0,1030.0,1029.0,1027.0,1026.0,10.0,31.0,10.0,10.0,9.0,3.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,1.0,0.0,336.0,12.0,139.0,163.0,349.0,0.22222222222222227,0.0381273056119578,-0.06985329516003966,-0.09286515973632276
71,13.0,13.0,11.0,10.0,11.0,12.0,3.0,2.0,1.0,3.0,5.0,57.0,57.0,55.0,58.0,63.0,33.0,28.0,28.0,34.0,40.0,1031.0,1029.0,1030.0,1029.0,1027.0,10.0,10.0,31.0,10.0,10.0,6.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,31.0,10.0,1.0,288.0,336.0,12.0,139.0,163.0,0.6476030138606876,1.0000000000000004,-0.009531826402989422,0.0008177014311905417
72,13.0,13.0,13.0,11.0,10.0,11.0,4.0,3.0,2.0,1.0,3.0,65.0,57.0,57.0,55.0,58.0,29.0,33.0,28.0,28.0,34.0,1030.0,1031.0,1029.0,1030.0,1029.0,31.0,10.0,10.0,31.0,10.0,3.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,10.0,31.0,10.0,353.0,288.0,336.0,12.0,139.0,0.22222222222222215,0.11111111111111122,0.004765913201494732,-0.019063652805978867
73,14.0,13.0,13.0,13.0,11.0,10.0,3.0,4.0,3.0,2.0,1.0,53.0,65.0,57.0,57.0,55.0,29.0,29.0,33.0,28.0,28.0,1026.0,1030.0,1031.0,1029.0,1030.0,10.0,31.0,10.0,10.0,31.0,6.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,10.0,31.0,14.0,353.0,288.0,336.0,12.0,0.11111111111111106,0.3333333333333334,0.16190075346517205,0.14923248597824376
74,13.0,14.0,13.0,13.0,13.0,11.0,6.0,3.0,4.0,3.0,2.0,56.0,53.0,65.0,57.0,57.0,46.0,29.0,29.0,33.0,28.0,1025.0,1026.0,1030.0,1031.0,1029.0,10.0,10.0,31.0,10.0,10.0,11.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,31.0,10.0,10.0,35.0,14.0,353.0,288.0,336.0,-5.4782007307014706e-33,0.05954426498469399,0.16190075346517205,0.38689453417431974
75,14.0,13.0,14.0,13.0,13.0,13.0,6.0,6.0,3.0,4.0,3.0,61.0,56.0,53.0,65.0,57.0,35.0,46.0,29.0,29.0,33.0,1026.0,1025.0,1026.0,1030.0,1031.0,10.0,10.0,10.0,31.0,10.0,5.0,11.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,31.0,10.0,318.0,35.0,14.0,353.0,288.0,0.11111111111111106,0.3333333333333334,0.16190075346517205,0.2073361559760488
76,16.0,14.0,13.0,14.0,13.0,13.0,6.0,6.0,6.0,3.0,4.0,60.0,61.0,56.0,53.0,65.0,29.0,35.0,46.0,29.0,29.0,1025.0,1026.0,1025.0,1026.0,1030.0,10.0,10.0,10.0,10.0,31.0,5.0,5.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,31.0,2.0,318.0,35.0,14.0,353.0,0.22222222222222215,2.1912802922805882e-32,0.16190075346517205,0.08333333333333336
77,14.0,16.0,14.0,13.0,14.0,13.0,6.0,6.0,6.0,6.0,3.0,57.0,60.0,61.0,56.0,53.0,32.0,29.0,35.0,46.0,29.0,1022.0,1025.0,1026.0,1025.0,1026.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,10.0,323.0,2.0,318.0,35.0,14.0,0.11111111111111106,-0.11111111111111102,0.02777777777777781,-0.0019943547145691845
78,13.0,14.0,16.0,14.0,13.0,14.0,5.0,6.0,6.0,6.0,6.0,55.0,57.0,60.0,61.0,56.0,35.0,32.0,29.0,35.0,46.0,1019.0,1022.0,1025.0,1026.0,1025.0,10.0,10.0,10.0,10.0,10.0,3.0,2.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,10.0,1.0,4.0,323.0,2.0,318.0,35.0,-0.11111111111111117,-0.44444444444444425,1.232595164407831e-32,-0.0019943547145691845
79,13.0,13.0,14.0,16.0,14.0,13.0,4.0,5.0,6.0,6.0,6.0,57.0,55.0,57.0,60.0,61.0,33.0,35.0,32.0,29.0,35.0,1016.0,1019.0,1022.0,1025.0,1026.0,10.0,10.0,10.0,10.0,10.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,1.0,10.0,284.0,4.0,323.0,2.0,318.0,-0.647603013860688,-0.44444444444444425,-0.027777777777777738,-0.11111111111111106
80,14.0,13.0,13.0,14.0,16.0,14.0,4.0,4.0,5.0,6.0,6.0,56.0,57.0,55.0,57.0,60.0,34.0,33.0,35.0,32.0,29.0,1016.0,1016.0,1019.0,1022.0,1025.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,1.0,350.0,284.0,4.0,323.0,2.0,-5.4782007307014706e-33,-0.6476030138606876,0.02777777777777781,-0.3238015069303439
81,13.0,14.0,13.0,13.0,14.0,16.0,2.0,4.0,4.0,5.0,6.0,46.0,56.0,57.0,55.0,57.0,29.0,34.0,33.0,35.0,32.0,1017.0,1016.0,1016.0,1019.0,1022.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,2.0,359.0,350.0,284.0,4.0,323.0,-5.4782007307014706e-33,5.4782007307014706e-33,-0.027777777777777738,-0.1111111111111111
82,13.0,13.0,14.0,13.0,13.0,14.0,4.0,2.0,4.0,4.0,5.0,55.0,46.0,56.0,57.0,55.0,37.0,29.0,34.0,33.0,35.0,1017.0,1017.0,1016.0,1016.0,1019.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,329.0,359.0,350.0,284.0,4.0,-5.4782007307014706e-33,5.4782007307014706e-33,-0.16190075346517188,-0.1111111111111111
83,11.0,13.0,13.0,14.0,13.0,13.0,4.0,4.0,2.0,4.0,4.0,55.0,55.0,46.0,56.0,57.0,33.0,37.0,29.0,34.0,33.0,1014.0,1017.0,1017.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,10.0,10.0,347.0,329.0,359.0,350.0,284.0,-0.647603013860688,0.019063652805978906,-0.1619007534651719,-0.1111111111111111
84,11.0,11.0,13.0,13.0,14.0,13.0,3.0,4.0,4.0,2.0,4.0,59.0,55.0,55.0,46.0,56.0,48.0,33.0,37.0,29.0,34.0,1015.0,1014.0,1017.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,23.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,10.0,10.0,39.0,347.0,329.0,359.0,350.0,-0.22222222222222232,0.019063652805978906,-0.05555555555555554,0.004765913201494722
85,12.0,11.0,11.0,13.0,13.0,14.0,5.0,3.0,4.0,4.0,2.0,63.0,59.0,55.0,55.0,46.0,42.0,48.0,33.0,37.0,29.0,1020.0,1015.0,1014.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,23.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,1.0,10.0,6.0,39.0,347.0,329.0,359.0,-0.019063652805978906,0.019063652805978906,-0.004765913201494717,0.004765913201494722
86,13.0,12.0,11.0,11.0,13.0,13.0,5.0,5.0,3.0,4.0,4.0,61.0,63.0,59.0,55.0,55.0,38.0,42.0,48.0,33.0,37.0,1024.0,1020.0,1015.0,1014.0,1017.0,10.0,10.0,10.0,10.0,10.0,2.0,8.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,10.0,1.0,305.0,6.0,39.0,347.0,329.0,0.4444444444444444,0.647603013860688,-0.004765913201494717,0.22222222222222227
87,14.0,13.0,12.0,11.0,11.0,13.0,6.0,5.0,5.0,3.0,4.0,62.0,61.0,63.0,59.0,55.0,38.0,38.0,42.0,48.0,33.0,1020.0,1024.0,1020.0,1015.0,1014.0,10.0,10.0,10.0,10.0,10.0,5.0,2.0,8.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2.0,10.0,40.0,305.0,6.0,39.0,347.0,1.0,0.11111111111111117,0.06985329516003971,0.055555555555555566
88,14.0,14.0,13.0,12.0,11.0,11.0,6.0,6.0,5.0,5.0,3.0,54.0,62.0,61.0,63.0,59.0,43.0,38.0,38.0,42.0,48.0,1017.0,1020.0,1024.0,1020.0,1015.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,2.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,10.0,2.0,43.0,40.0,305.0,6.0,39.0,0.4444444444444444,0.11111111111111117,0.06985329516003971,0.055555555555555566
89,14.0,14.0,14.0,13.0,12.0,11.0,6.0,6.0,6.0,5.0,5.0,56.0,54.0,62.0,61.0,63.0,41.0,43.0,38.0,38.0,42.0,1017.0,1017.0,1020.0,1024.0,1020.0,10.0,10.0,10.0,10.0,10.0,2.0,6.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,10.0,277.0,43.0,40.0,305.0,6.0,0.1111111111111111,5.4782007307014706e-33,0.25,0.1619007534651719
90,14.0,14.0,14.0,14.0,13.0,12.0,6.0,6.0,6.0,6.0,5.0,56.0,56.0,54.0,62.0,61.0,38.0,41.0,43.0,38.0,38.0,1017.0,1017.0,1017.0,1020.0,1024.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,189.0,277.0,43.0,40.0,305.0,0.0,0.11111111111111117,0.25,0.1111111111111111
91,16.0,14.0,14.0,14.0,14.0,13.0,7.0,6.0,6.0,6.0,6.0,60.0,56.0,56.0,54.0,62.0,34.0,38.0,41.0,43.0,38.0,1017.0,1017.0,1017.0,1017.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,83.0,189.0,277.0,43.0,40.0,0.22222222222222227,5.4782007307014706e-33,0.3238015069303439,0.027777777777777766
92,16.0,16.0,14.0,14.0,14.0,14.0,6.0,7.0,6.0,6.0,6.0,53.0,60.0,56.0,56.0,54.0,29.0,34.0,38.0,41.0,43.0,1016.0,1017.0,1017.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,0.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,-1.0,83.0,189.0,277.0,43.0,0.22222222222222227,0.11111111111111117,0.1619007534651719,0.027777777777777766
93,16.0,16.0,16.0,14.0,14.0,14.0,7.0,6.0,7.0,6.0,6.0,57.0,53.0,60.0,56.0,56.0,36.0,29.0,34.0,38.0,41.0,1017.0,1016.0,1017.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0,-1.0,83.0,189.0,277.0,0.22222222222222227,-0.22222222222222215,0.05555555555555554,-0.004765913201494726
94,17.0,16.0,16.0,16.0,14.0,14.0,5.0,7.0,6.0,7.0,6.0,49.0,57.0,53.0,60.0,56.0,33.0,36.0,29.0,34.0,38.0,1021.0,1017.0,1016.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,14.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,33.0,4.0,-1.0,83.0,189.0,0.11111111111111106,0.038127305611957776,0.1619007534651719,0.009531826402989428
95,14.0,17.0,16.0,16.0,16.0,14.0,6.0,5.0,7.0,6.0,7.0,49.0,49.0,57.0,53.0,60.0,38.0,33.0,36.0,29.0,34.0,1020.0,1021.0,1017.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0,1.0,75.0,33.0,4.0,-1.0,83.0,-0.05954426498469396,0.038127305611957776,0.012926278445613313,0.06985329516003969
96,16.0,14.0,17.0,16.0,16.0,16.0,7.0,6.0,5.0,7.0,6.0,55.0,49.0,49.0,57.0,53.0,38.0,38.0,33.0,36.0,29.0,1017.0,1020.0,1021.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,3.0,2.0,9.0,75.0,33.0,4.0,-1.0,0.05170511378245325,1.2952060277213755,0.12207760175616428,0.1111111111111111
97,13.0,16.0,14.0,17.0,16.0,16.0,9.0,7.0,6.0,5.0,7.0,72.0,55.0,49.0,49.0,57.0,43.0,38.0,38.0,33.0,36.0,1015.0,1017.0,1020.0,1021.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,1.0,3.0,42.0,9.0,75.0,33.0,4.0,-0.46689344765192076,1.2952060277213755,-0.030618470092721332,0.4444444444444444
98,14.0,13.0,16.0,14.0,17.0,16.0,10.0,9.0,7.0,6.0,5.0,80.0,72.0,55.0,49.0,49.0,63.0,43.0,38.0,38.0,33.0,1018.0,1015.0,1017.0,1020.0,1021.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,1.0,61.0,42.0,9.0,75.0,33.0,0.05170511378245325,0.019063652805978867,-6.913382801803958e-05,0.027777777777777776
99,14.0,14.0,13.0,16.0,14.0,17.0,6.0,10.0,9.0,7.0,6.0,62.0,80.0,72.0,55.0,49.0,49.0,63.0,43.0,38.0,38.0,1023.0,1018.0,1015.0,1017.0,1020.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,10.0,58.0,61.0,42.0,9.0,75.0,-0.05954426498469396,-5.4782007307014706e-33,-6.913382801803958e-05,0.3238015069303439
100,13.0,14.0,14.0,13.0,16.0,14.0,7.0,6.0,10.0,9.0,7.0,63.0,62.0,80.0,72.0,55.0,52.0,49.0,63.0,43.0,38.0,1027.0,1023.0,1018.0,1015.0,1017.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,176.0,58.0,61.0,42.0,9.0,-5.4782007307014706e-33,-0.8293446239041952,-0.11672336191298019,0.012926278445613313
101,16.0,13.0,14.0,14.0,13.0,16.0,4.0,7.0,6.0,10.0,9.0,60.0,63.0,62.0,80.0,72.0,24.0,52.0,49.0,63.0,43.0,1025.0,1027.0,1023.0,1018.0,1015.0,9.0,10.0,10.0,10.0,10.0,3.0,10.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,5.0,294.0,176.0,58.0,61.0,42.0,0.05954426498469389,-0.3333333333333334,0.05555555555555554,-0.04824152791181134
102,16.0,16.0,13.0,14.0,14.0,13.0,3.0,4.0,7.0,6.0,10.0,40.0,60.0,63.0,62.0,80.0,29.0,24.0,52.0,49.0,63.0,1018.0,1025.0,1027.0,1023.0,1018.0,10.0,9.0,10.0,10.0,10.0,8.0,3.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,6.0,5.0,16.0,294.0,176.0,58.0,61.0,0.05954426498469389,-0.19296611164724542,-1.3695501826753676e-33,-0.04824152791181134
103,16.0,16.0,16.0,13.0,14.0,14.0,5.0,3.0,4.0,7.0,6.0,49.0,40.0,60.0,63.0,62.0,31.0,29.0,24.0,52.0,49.0,1016.0,1018.0,1025.0,1027.0,1023.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,6.0,349.0,16.0,294.0,176.0,58.0,0.33333333333333315,0.019063652805978843,0.08333333333333329,-0.1492324859782437
104,16.0,16.0,16.0,16.0,13.0,14.0,5.0,5.0,3.0,4.0,7.0,49.0,49.0,40.0,60.0,63.0,29.0,31.0,29.0,24.0,52.0,1016.0,1016.0,1018.0,1025.0,1027.0,10.0,10.0,10.0,9.0,10.0,3.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,4.0,47.0,349.0,16.0,294.0,176.0,0.0,0.6476030138606876,0.014886066246173472,0.012926278445613313
105,18.0,16.0,16.0,16.0,16.0,13.0,6.0,5.0,5.0,3.0,4.0,49.0,49.0,49.0,40.0,60.0,32.0,29.0,31.0,29.0,24.0,1018.0,1016.0,1016.0,1018.0,1025.0,10.0,10.0,10.0,10.0,9.0,3.0,3.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,223.0,47.0,349.0,16.0,294.0,0.22222222222222215,0.4444444444444444,0.12795696515784474,0.012926278445613313
106,17.0,18.0,16.0,16.0,16.0,16.0,7.0,6.0,5.0,5.0,3.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,31.0,29.0,1014.0,1018.0,1016.0,1016.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,10.0,218.0,223.0,47.0,349.0,16.0,0.019063652805978867,1.7777777777777777,0.12795696515784474,0.5412578159510714
107,14.0,17.0,18.0,16.0,16.0,16.0,11.0,7.0,6.0,5.0,5.0,72.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,31.0,1009.0,1014.0,1018.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,252.0,218.0,223.0,47.0,349.0,-0.19296611164724536,0.4444444444444444,-0.04824152791181134,0.5412578159510714
108,14.0,14.0,17.0,18.0,16.0,16.0,10.0,11.0,7.0,6.0,5.0,78.0,72.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,1008.0,1009.0,1014.0,1018.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,1.0,232.0,252.0,218.0,223.0,47.0,-0.8293446239041952,0.8293446239041949,-0.04824152791181134,0.6220084679281463
109,14.0,14.0,14.0,17.0,18.0,16.0,13.0,10.0,11.0,7.0,6.0,93.0,78.0,72.0,48.0,49.0,82.0,49.0,40.0,30.0,32.0,1004.0,1008.0,1009.0,1014.0,1018.0,8.0,10.0,10.0,10.0,10.0,14.0,6.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,207.0,232.0,252.0,218.0,223.0,-0.3333333333333334,-0.007977418858276766,-0.04824152791181134,0.38689453417431974
