,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5
65,13.0,14.0,14.0,13.0,14.0,13.0,6.0,6.0,6.0,4.0,6.0,56.0,65.0,65.0,58.0,63.0,36.0,33.0,35.0,29.0,31.0,1030.0,1031.0,1032.0,1034.0,1031.0,10.0,10.0,10.0,10.0,10.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,10.0,10.0,358.0,349.0,359.0,359.0,331.0
66,12.0,13.0,14.0,14.0,13.0,14.0,5.0,6.0,6.0,6.0,4.0,59.0,56.0,65.0,65.0,58.0,35.0,36.0,33.0,35.0,29.0,1026.0,1030.0,1031.0,1032.0,1034.0,9.0,10.0,10.0,10.0,10.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,10.0,349.0,358.0,349.0,359.0,359.0
67,11.0,12.0,13.0,14.0,14.0,13.0,5.0,5.0,6.0,6.0,6.0,63.0,59.0,56.0,65.0,65.0,40.0,35.0,36.0,33.0,35.0,1027.0,1026.0,1030.0,1031.0,1032.0,10.0,9.0,10.0,10.0,10.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,4.0,163.0,349.0,358.0,349.0,359.0
68,10.0,11.0,12.0,13.0,14.0,14.0,3.0,5.0,5.0,6.0,6.0,58.0,63.0,59.0,56.0,65.0,34.0,40.0,35.0,36.0,33.0,1029.0,1027.0,1026.0,1030.0,1031.0,9.0,10.0,9.0,10.0,10.0,6.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.0,4.0,139.0,163.0,349.0,358.0,349.0
69,11.0,10.0,11.0,12.0,13.0,14.0,1.0,3.0,5.0,5.0,6.0,55.0,58.0,63.0,59.0,56.0,28.0,34.0,40.0,35.0,36.0,1030.0,1029.0,1027.0,1026.0,1030.0,10.0,9.0,10.0,9.0,10.0,5.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,10.0,12.0,139.0,163.0,349.0,358.0
70,13.0,11.0,10.0,11.0,12.0,13.0,2.0,1.0,3.0,5.0,5.0,57.0,55.0,58.0,63.0,59.0,28.0,28.0,34.0,40.0,35.0,1029.0,1030.0,1029.0,1027.0,1026.0,9.0,10.0,9.0,10.0,9.0,3.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,9.0,1.0,0.0,336.0,12.0,139.0,163.0,349.0
71,13.0,13.0,11.0,10.0,11.0,12.0,3.0,2.0,1.0,3.0,5.0,57.0,57.0,55.0,58.0,63.0,33.0,28.0,28.0,34.0,40.0,1031.0,1029.0,1030.0,1029.0,1027.0,10.0,9.0,10.0,9.0,10.0,6.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,9.0,1.0,288.0,336.0,12.0,139.0,163.0
72,13.0,13.0,13.0,11.0,10.0,11.0,4.0,3.0,2.0,1.0,3.0,65.0,57.0,57.0,55.0,58.0,29.0,33.0,28.0,28.0,34.0,1030.0,1031.0,1029.0,1030.0,1029.0,10.0,10.0,9.0,10.0,9.0,3.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,10.0,9.0,353.0,288.0,336.0,12.0,139.0
73,14.0,13.0,13.0,13.0,11.0,10.0,3.0,4.0,3.0,2.0,1.0,53.0,65.0,57.0,57.0,55.0,29.0,29.0,33.0,28.0,28.0,1026.0,1030.0,1031.0,1029.0,1030.0,10.0,10.0,10.0,9.0,10.0,6.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9.0,10.0,14.0,353.0,288.0,336.0,12.0
74,13.0,14.0,13.0,13.0,13.0,11.0,6.0,3.0,4.0,3.0,2.0,56.0,53.0,65.0,57.0,57.0,46.0,29.0,29.0,33.0,28.0,1025.0,1026.0,1030.0,1031.0,1029.0,10.0,10.0,10.0,10.0,9.0,11.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,9.0,35.0,14.0,353.0,288.0,336.0
75,14.0,13.0,14.0,13.0,13.0,13.0,6.0,6.0,3.0,4.0,3.0,61.0,56.0,53.0,65.0,57.0,35.0,46.0,29.0,29.0,33.0,1026.0,1025.0,1026.0,1030.0,1031.0,10.0,10.0,10.0,10.0,10.0,5.0,11.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,10.0,10.0,318.0,35.0,14.0,353.0,288.0
76,16.0,14.0,13.0,14.0,13.0,13.0,6.0,6.0,6.0,3.0,4.0,60.0,61.0,56.0,53.0,65.0,29.0,35.0,46.0,29.0,29.0,1025.0,1026.0,1025.0,1026.0,1030.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,10.0,2.0,318.0,35.0,14.0,353.0
77,14.0,16.0,14.0,13.0,14.0,13.0,6.0,6.0,6.0,6.0,3.0,57.0,60.0,61.0,56.0,53.0,32.0,29.0,35.0,46.0,29.0,1022.0,1025.0,1026.0,1025.0,1026.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,10.0,323.0,2.0,318.0,35.0,14.0
78,13.0,14.0,16.0,14.0,13.0,14.0,5.0,6.0,6.0,6.0,6.0,55.0,57.0,60.0,61.0,56.0,35.0,32.0,29.0,35.0,46.0,1019.0,1022.0,1025.0,1026.0,1025.0,10.0,10.0,10.0,10.0,10.0,3.0,2.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,10.0,1.0,4.0,323.0,2.0,318.0,35.0
79,13.0,13.0,14.0,16.0,14.0,13.0,4.0,5.0,6.0,6.0,6.0,57.0,55.0,57.0,60.0,61.0,33.0,35.0,32.0,29.0,35.0,1016.0,1019.0,1022.0,1025.0,1026.0,10.0,10.0,10.0,10.0,10.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,1.0,10.0,284.0,4.0,323.0,2.0,318.0
80,14.0,13.0,13.0,14.0,16.0,14.0,4.0,4.0,5.0,6.0,6.0,56.0,57.0,55.0,57.0,60.0,34.0,33.0,35.0,32.0,29.0,1016.0,1016.0,1019.0,1022.0,1025.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,1.0,350.0,284.0,4.0,323.0,2.0
81,13.0,14.0,13.0,13.0,14.0,16.0,2.0,4.0,4.0,5.0,6.0,46.0,56.0,57.0,55.0,57.0,29.0,34.0,33.0,35.0,32.0,1017.0,1016.0,1016.0,1019.0,1022.0,8.0,10.0,10.0,10.0,10.0,6.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,10.0,2.0,359.0,350.0,284.0,4.0,323.0
82,13.0,13.0,14.0,13.0,13.0,14.0,4.0,2.0,4.0,4.0,5.0,55.0,46.0,56.0,57.0,55.0,37.0,29.0,34.0,33.0,35.0,1017.0,1017.0,1016.0,1016.0,1019.0,10.0,8.0,10.0,10.0,10.0,5.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,10.0,10.0,329.0,359.0,350.0,284.0,4.0
83,11.0,13.0,13.0,14.0,13.0,13.0,4.0,4.0,2.0,4.0,4.0,55.0,55.0,46.0,56.0,57.0,33.0,37.0,29.0,34.0,33.0,1014.0,1017.0,1017.0,1016.0,1016.0,10.0,10.0,8.0,10.0,10.0,5.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,10.0,10.0,347.0,329.0,359.0,350.0,284.0
84,11.0,11.0,13.0,13.0,14.0,13.0,3.0,4.0,4.0,2.0,4.0,59.0,55.0,55.0,46.0,56.0,48.0,33.0,37.0,29.0,34.0,1015.0,1014.0,1017.0,1017.0,1016.0,10.0,10.0,10.0,8.0,10.0,23.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,8.0,10.0,39.0,347.0,329.0,359.0,350.0
85,12.0,11.0,11.0,13.0,13.0,14.0,5.0,3.0,4.0,4.0,2.0,63.0,59.0,55.0,55.0,46.0,42.0,48.0,33.0,37.0,29.0,1020.0,1015.0,1014.0,1017.0,1017.0,31.0,10.0,10.0,10.0,8.0,8.0,23.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,1.0,8.0,6.0,39.0,347.0,329.0,359.0
86,13.0,12.0,11.0,11.0,13.0,13.0,5.0,5.0,3.0,4.0,4.0,61.0,63.0,59.0,55.0,55.0,38.0,42.0,48.0,33.0,37.0,1024.0,1020.0,1015.0,1014.0,1017.0,31.0,31.0,10.0,10.0,10.0,2.0,8.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,2.0,10.0,1.0,305.0,6.0,39.0,347.0,329.0
87,14.0,13.0,12.0,11.0,11.0,13.0,6.0,5.0,5.0,3.0,4.0,62.0,61.0,63.0,59.0,55.0,38.0,38.0,42.0,48.0,33.0,1020.0,1024.0,1020.0,1015.0,1014.0,10.0,31.0,31.0,10.0,10.0,5.0,2.0,8.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,31.0,2.0,10.0,40.0,305.0,6.0,39.0,347.0
88,14.0,14.0,13.0,12.0,11.0,11.0,6.0,6.0,5.0,5.0,3.0,54.0,62.0,61.0,63.0,59.0,43.0,38.0,38.0,42.0,48.0,1017.0,1020.0,1024.0,1020.0,1015.0,10.0,10.0,31.0,31.0,10.0,6.0,5.0,2.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,31.0,2.0,43.0,40.0,305.0,6.0,39.0
89,14.0,14.0,14.0,13.0,12.0,11.0,6.0,6.0,6.0,5.0,5.0,56.0,54.0,62.0,61.0,63.0,41.0,43.0,38.0,38.0,42.0,1017.0,1017.0,1020.0,1024.0,1020.0,10.0,10.0,10.0,31.0,31.0,2.0,6.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,31.0,31.0,277.0,43.0,40.0,305.0,6.0
90,14.0,14.0,14.0,14.0,13.0,12.0,6.0,6.0,6.0,6.0,5.0,56.0,56.0,54.0,62.0,61.0,38.0,41.0,43.0,38.0,38.0,1017.0,1017.0,1017.0,1020.0,1024.0,10.0,10.0,10.0,10.0,31.0,2.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,31.0,189.0,277.0,43.0,40.0,305.0
91,16.0,14.0,14.0,14.0,14.0,13.0,7.0,6.0,6.0,6.0,6.0,60.0,56.0,56.0,54.0,62.0,34.0,38.0,41.0,43.0,38.0,1017.0,1017.0,1017.0,1017.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,83.0,189.0,277.0,43.0,40.0
92,16.0,16.0,14.0,14.0,14.0,14.0,6.0,7.0,6.0,6.0,6.0,53.0,60.0,56.0,56.0,54.0,29.0,34.0,38.0,41.0,43.0,1016.0,1017.0,1017.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,0.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,-1.0,83.0,189.0,277.0,43.0
93,16.0,16.0,16.0,14.0,14.0,14.0,7.0,6.0,7.0,6.0,6.0,57.0,53.0,60.0,56.0,56.0,36.0,29.0,34.0,38.0,41.0,1017.0,1016.0,1017.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0,-1.0,83.0,189.0,277.0
94,17.0,16.0,16.0,16.0,14.0,14.0,5.0,7.0,6.0,7.0,6.0,49.0,57.0,53.0,60.0,56.0,33.0,36.0,29.0,34.0,38.0,1021.0,1017.0,1016.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,14.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,33.0,4.0,-1.0,83.0,189.0
95,14.0,17.0,16.0,16.0,16.0,14.0,6.0,5.0,7.0,6.0,7.0,49.0,49.0,57.0,53.0,60.0,38.0,33.0,36.0,29.0,34.0,1020.0,1021.0,1017.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0,1.0,75.0,33.0,4.0,-1.0,83.0
96,16.0,14.0,17.0,16.0,16.0,16.0,7.0,6.0,5.0,7.0,6.0,55.0,49.0,49.0,57.0,53.0,38.0,38.0,33.0,36.0,29.0,1017.0,1020.0,1021.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,3.0,2.0,9.0,75.0,33.0,4.0,-1.0
97,13.0,16.0,14.0,17.0,16.0,16.0,9.0,7.0,6.0,5.0,7.0,72.0,55.0,49.0,49.0,57.0,43.0,38.0,38.0,33.0,36.0,1015.0,1017.0,1020.0,1021.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,1.0,3.0,42.0,9.0,75.0,33.0,4.0
98,14.0,13.0,16.0,14.0,17.0,16.0,10.0,9.0,7.0,6.0,5.0,80.0,72.0,55.0,49.0,49.0,63.0,43.0,38.0,38.0,33.0,1018.0,1015.0,1017.0,1020.0,1021.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,1.0,61.0,42.0,9.0,75.0,33.0
99,14.0,14.0,13.0,16.0,14.0,17.0,6.0,10.0,9.0,7.0,6.0,62.0,80.0,72.0,55.0,49.0,49.0,63.0,43.0,38.0,38.0,1023.0,1018.0,1015.0,1017.0,1020.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,10.0,58.0,61.0,42.0,9.0,75.0
100,13.0,14.0,14.0,13.0,16.0,14.0,7.0,6.0,10.0,9.0,7.0,63.0,62.0,80.0,72.0,55.0,52.0,49.0,63.0,43.0,38.0,1027.0,1023.0,1018.0,1015.0,1017.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,176.0,58.0,61.0,42.0,9.0
101,16.0,13.0,14.0,14.0,13.0,16.0,4.0,7.0,6.0,10.0,9.0,60.0,63.0,62.0,80.0,72.0,24.0,52.0,49.0,63.0,43.0,1025.0,1027.0,1023.0,1018.0,1015.0,9.0,10.0,10.0,10.0,10.0,3.0,10.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,5.0,294.0,176.0,58.0,61.0,42.0
102,16.0,16.0,13.0,14.0,14.0,13.0,3.0,4.0,7.0,6.0,10.0,40.0,60.0,63.0,62.0,80.0,29.0,24.0,52.0,49.0,63.0,1018.0,1025.0,1027.0,1023.0,1018.0,10.0,9.0,10.0,10.0,10.0,8.0,3.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,6.0,5.0,16.0,294.0,176.0,58.0,61.0
103,16.0,16.0,16.0,13.0,14.0,14.0,5.0,3.0,4.0,7.0,6.0,49.0,40.0,60.0,63.0,62.0,31.0,29.0,24.0,52.0,49.0,1016.0,1018.0,1025.0,1027.0,1023.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,6.0,349.0,16.0,294.0,176.0,58.0
104,16.0,16.0,16.0,16.0,13.0,14.0,5.0,5.0,3.0,4.0,7.0,49.0,49.0,40.0,60.0,63.0,29.0,31.0,29.0,24.0,52.0,1016.0,1016.0,1018.0,1025.0,1027.0,10.0,10.0,10.0,9.0,10.0,3.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,4.0,47.0,349.0,16.0,294.0,176.0
105,18.0,16.0,16.0,16.0,16.0,13.0,6.0,5.0,5.0,3.0,4.0,49.0,49.0,49.0,40.0,60.0,32.0,29.0,31.0,29.0,24.0,1018.0,1016.0,1016.0,1018.0,1025.0,10.0,10.0,10.0,10.0,9.0,3.0,3.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,223.0,47.0,349.0,16.0,294.0
106,17.0,18.0,16.0,16.0,16.0,16.0,7.0,6.0,5.0,5.0,3.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,31.0,29.0,1014.0,1018.0,1016.0,1016.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,10.0,218.0,223.0,47.0,349.0,16.0
107,14.0,17.0,18.0,16.0,16.0,16.0,11.0,7.0,6.0,5.0,5.0,72.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,31.0,1009.0,1014.0,1018.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,252.0,218.0,223.0,47.0,349.0
108,14.0,14.0,17.0,18.0,16.0,16.0,10.0,11.0,7.0,6.0,5.0,78.0,72.0,48.0,49.0,49.0,49.0,40.0,30.0,32.0,29.0,1008.0,1009.0,1014.0,1018.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,1.0,232.0,252.0,218.0,223.0,47.0
109,14.0,14.0,14.0,17.0,18.0,16.0,13.0,10.0,11.0,7.0,6.0,93.0,78.0,72.0,48.0,49.0,82.0,49.0,40.0,30.0,32.0,1004.0,1008.0,1009.0,1014.0,1018.0,8.0,10.0,10.0,10.0,10.0,14.0,6.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,207.0,232.0,252.0,218.0,223.0
110,15.0,14.0,14.0,14.0,17.0,18.0,12.0,13.0,10.0,11.0,7.0,87.0,93.0,78.0,72.0,48.0,63.0,82.0,49.0,40.0,30.0,999.0,1004.0,1008.0,1009.0,1014.0,8.0,8.0,10.0,10.0,10.0,8.0,14.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,123.0,207.0,232.0,252.0,218.0
111,13.0,15.0,14.0,14.0,14.0,17.0,7.0,12.0,13.0,10.0,11.0,64.0,87.0,93.0,78.0,72.0,37.0,63.0,82.0,49.0,40.0,1001.0,999.0,1004.0,1008.0,1009.0,10.0,8.0,8.0,10.0,10.0,13.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,28.0,123.0,207.0,232.0,252.0
112,14.0,13.0,15.0,14.0,14.0,14.0,2.0,7.0,12.0,13.0,10.0,45.0,64.0,87.0,93.0,78.0,32.0,37.0,63.0,82.0,49.0,1007.0,1001.0,999.0,1004.0,1008.0,10.0,10.0,8.0,8.0,10.0,10.0,13.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,6.0,28.0,28.0,123.0,207.0,232.0
113,13.0,14.0,13.0,15.0,14.0,14.0,4.0,2.0,7.0,12.0,13.0,48.0,45.0,64.0,87.0,93.0,35.0,32.0,37.0,63.0,82.0,1015.0,1007.0,1001.0,999.0,1004.0,10.0,10.0,10.0,8.0,8.0,6.0,10.0,13.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,6.0,216.0,28.0,28.0,123.0,207.0
114,14.0,13.0,14.0,13.0,15.0,14.0,7.0,4.0,2.0,7.0,12.0,62.0,48.0,45.0,64.0,87.0,43.0,35.0,32.0,37.0,63.0,1020.0,1015.0,1007.0,1001.0,999.0,9.0,10.0,10.0,10.0,8.0,10.0,6.0,10.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,6.0,257.0,216.0,28.0,28.0,123.0
115,16.0,14.0,13.0,14.0,13.0,15.0,10.0,7.0,4.0,2.0,7.0,71.0,62.0,48.0,45.0,64.0,55.0,43.0,35.0,32.0,37.0,1021.0,1020.0,1015.0,1007.0,1001.0,10.0,9.0,10.0,10.0,10.0,3.0,10.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,5.0,203.0,257.0,216.0,28.0,28.0
116,19.0,16.0,14.0,13.0,14.0,13.0,11.0,10.0,7.0,4.0,2.0,73.0,71.0,62.0,48.0,45.0,46.0,55.0,43.0,35.0,32.0,1021.0,1021.0,1020.0,1015.0,1007.0,9.0,10.0,9.0,10.0,10.0,6.0,3.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,3.0,240.0,203.0,257.0,216.0,28.0
117,19.0,19.0,16.0,14.0,13.0,14.0,9.0,11.0,10.0,7.0,4.0,55.0,73.0,71.0,62.0,48.0,41.0,46.0,55.0,43.0,35.0,1021.0,1021.0,1021.0,1020.0,1015.0,10.0,9.0,10.0,9.0,10.0,16.0,6.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,2.0,278.0,240.0,203.0,257.0,216.0
118,19.0,19.0,19.0,16.0,14.0,13.0,11.0,9.0,11.0,10.0,7.0,57.0,55.0,73.0,71.0,62.0,42.0,41.0,46.0,55.0,43.0,1024.0,1021.0,1021.0,1021.0,1020.0,10.0,10.0,9.0,10.0,9.0,6.0,16.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,3.0,36.0,278.0,240.0,203.0,257.0
119,19.0,19.0,19.0,19.0,16.0,14.0,12.0,11.0,9.0,11.0,10.0,61.0,57.0,55.0,73.0,71.0,39.0,42.0,41.0,46.0,55.0,1021.0,1024.0,1021.0,1021.0,1021.0,10.0,10.0,10.0,9.0,10.0,5.0,6.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,33.0,36.0,278.0,240.0,203.0
120,18.0,19.0,19.0,19.0,19.0,16.0,7.0,12.0,11.0,9.0,11.0,45.0,61.0,57.0,55.0,73.0,26.0,39.0,42.0,41.0,46.0,1018.0,1021.0,1024.0,1021.0,1021.0,10.0,10.0,10.0,10.0,9.0,6.0,5.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,4.0,4.0,60.0,33.0,36.0,278.0,240.0
121,19.0,18.0,19.0,19.0,19.0,19.0,9.0,7.0,12.0,11.0,9.0,54.0,45.0,61.0,57.0,55.0,36.0,26.0,39.0,42.0,41.0,1020.0,1018.0,1021.0,1024.0,1021.0,31.0,10.0,10.0,10.0,10.0,5.0,6.0,5.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,1.0,1.0,4.0,214.0,60.0,33.0,36.0,278.0
122,20.0,19.0,18.0,19.0,19.0,19.0,11.0,9.0,7.0,12.0,11.0,57.0,54.0,45.0,61.0,57.0,42.0,36.0,26.0,39.0,42.0,1021.0,1020.0,1018.0,1021.0,1024.0,10.0,31.0,10.0,10.0,10.0,5.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,10.0,1.0,1.0,175.0,214.0,60.0,33.0,36.0
123,20.0,20.0,19.0,18.0,19.0,19.0,11.0,11.0,9.0,7.0,12.0,52.0,57.0,54.0,45.0,61.0,42.0,42.0,36.0,26.0,39.0,1021.0,1021.0,1020.0,1018.0,1021.0,10.0,10.0,31.0,10.0,10.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,31.0,10.0,1.0,231.0,175.0,214.0,60.0,33.0
124,17.0,20.0,20.0,19.0,18.0,19.0,12.0,11.0,11.0,9.0,7.0,57.0,52.0,57.0,54.0,45.0,41.0,42.0,42.0,36.0,26.0,1016.0,1021.0,1021.0,1020.0,1018.0,10.0,10.0,10.0,31.0,10.0,10.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,31.0,10.0,235.0,231.0,175.0,214.0,60.0
125,13.0,17.0,20.0,20.0,19.0,18.0,11.0,12.0,11.0,11.0,9.0,66.0,57.0,52.0,57.0,54.0,49.0,41.0,42.0,42.0,36.0,1009.0,1016.0,1021.0,1021.0,1020.0,10.0,10.0,10.0,10.0,31.0,29.0,10.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,6.0,31.0,259.0,235.0,231.0,175.0,214.0
126,11.0,13.0,17.0,20.0,20.0,19.0,4.0,11.0,12.0,11.0,11.0,58.0,66.0,57.0,52.0,57.0,39.0,49.0,41.0,42.0,42.0,1011.0,1009.0,1016.0,1021.0,1021.0,10.0,10.0,10.0,10.0,10.0,24.0,29.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,6.0,282.0,259.0,235.0,231.0,175.0
127,11.0,11.0,13.0,17.0,20.0,20.0,3.0,4.0,11.0,12.0,11.0,57.0,58.0,66.0,57.0,52.0,41.0,39.0,49.0,41.0,42.0,1010.0,1011.0,1009.0,1016.0,1021.0,10.0,10.0,10.0,10.0,10.0,24.0,24.0,29.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,4.0,297.0,282.0,259.0,235.0,231.0
